turkid,condition,replicate,startdate,enddate,week,chosen_duration,chosen_frequency,chosen_content,chosen_location,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,1,0,0,0,0,2024-04-22T19:23:42Z,0,2,4,0
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,2,0,1,1,0,2024-04-22T19:24:19Z,37.81099987030029,2,2,2
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,3,1,1,1,0,2024-04-22T19:26:00Z,100.46799993515015,1,1,1
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,4,0,2,2,0,2024-04-22T19:26:38Z,38.25200009346008,1,2,3
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,5,0,1,1,1,2024-04-22T19:27:18Z,39.889999866485596,2,1,3
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,6,0,1,1,2,2024-04-22T19:27:46Z,27.825000047683716,3,1,1
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,7,0,1,0,2,2024-04-22T19:28:25Z,38.651999950408936,4,2,1
63b726bd148ea7d9910f50d2,Increasing,4,2024-04-22 19:23:23,2024-04-22 19:29:33,8,0,1,2,2,2024-04-22T19:29:03Z,37.992000102996826,3,1,1
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,1,0,2,0,2,2024-04-22T19:26:38Z,0,1,4,0
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,2,2,0,1,2,2024-04-22T19:27:19Z,41.26200008392334,3,1,3
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,3,1,1,1,2,2024-04-22T19:28:03Z,43.8970000743866,3,1,2
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,4,1,1,1,0,2024-04-22T19:28:26Z,22.542999982833862,2,0,1
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,5,1,0,1,2,2024-04-22T19:28:46Z,19.807999849319458,2,1,2
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,6,1,1,1,2,2024-04-22T19:28:57Z,11.104000091552734,3,1,1
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,7,1,1,1,1,2024-04-22T19:29:13Z,16.4229998588562,2,0,1
6277fa58c449d119007f774e,Increasing,1,2024-04-22 19:25:45,2024-04-22 19:29:35,8,2,1,1,1,2024-04-22T19:29:25Z,12.088000059127808,3,0,1
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,1,1,0,0,2,2024-04-22T19:28:25Z,0,4,0,0
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,2,3,0,1,2,2024-04-22T19:28:40Z,15.032999992370605,2,1,2
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,3,2,0,2,2,2024-04-22T19:28:51Z,10.713000059127808,2,1,2
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,4,1,1,0,0,2024-04-22T19:29:01Z,10.197999954223633,2,2,4
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,5,2,1,1,2,2024-04-22T19:29:09Z,8.188000202178955,1,1,3
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,6,0,2,0,1,2024-04-22T19:29:19Z,10.48799991607666,1,0,4
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,7,2,1,1,2,2024-04-22T19:29:30Z,10.960000038146973,1,1,4
632b63afb2925ec0b40d0f3d,Flat,0,2024-04-22 19:28:03,2024-04-22 19:29:40,8,3,0,2,2,2024-04-22T19:29:35Z,4.5879998207092285,2,2,3
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,1,0,0,2,0,2024-04-22T19:27:46Z,0,0,0,0
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,2,0,1,0,2,2024-04-22T19:28:17Z,31.05299997329712,2,0,3
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,3,1,2,0,2,2024-04-22T19:28:35Z,17.54100012779236,4,1,2
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,4,3,2,1,1,2024-04-22T19:28:52Z,17.465999841690063,1,4,3
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,5,3,2,0,0,2024-04-22T19:29:08Z,16.080000162124634,2,2,2
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,6,1,1,0,0,2024-04-22T19:29:23Z,14.14299988746643,2,0,2
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,7,1,0,1,2,2024-04-22T19:29:37Z,14.296000003814697,2,1,3
63222295ea5d2f98b7296aae,Flat,3,2024-04-22 19:27:28,2024-04-22 19:30:03,8,2,0,1,2,2024-04-22T19:29:50Z,13.3510000705719,1,1,1
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,1,1,1,2,2,2024-04-22T19:22:35Z,0,0,3,0
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,2,1,1,1,2,2024-04-22T19:22:48Z,12.271000146865845,0,2,1
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,3,2,0,1,2,2024-04-22T19:22:58Z,9.940999984741211,1,0,2
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,4,1,1,1,1,2024-04-22T19:23:04Z,6.4029998779296875,0,3,3
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,5,1,1,1,0,2024-04-22T19:23:08Z,3.631999969482422,1,2,1
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,6,3,0,0,0,2024-04-22T19:23:18Z,10.782000064849854,4,0,3
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,7,3,0,0,2,2024-04-22T19:23:25Z,6.329999923706055,3,0,1
63d10f0e868986d890b2c5ba,Increasing,4,2024-04-22 19:22:20,2024-04-22 19:23:34,8,3,0,0,2,2024-04-22T19:23:29Z,4.604000091552734,3,0,0
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,1,1,0,0,2,2024-04-22T19:22:34Z,0,3,0,0
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,2,0,0,0,1,2024-04-22T19:22:44Z,9.681999921798706,3,0,2
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,3,1,1,0,2,2024-04-22T19:22:54Z,9.683000087738037,2,0,3
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,4,1,1,1,2,2024-04-22T19:23:03Z,9.931999921798706,1,0,1
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,5,1,2,0,2,2024-04-22T19:23:11Z,7.290999889373779,2,1,2
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,6,2,0,0,2,2024-04-22T19:23:19Z,8.19700002670288,3,0,2
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,7,0,0,0,2,2024-04-22T19:23:27Z,7.91100001335144,4,0,1
5e03f04a6e8aabebb72e52c5,Flat,3,2024-04-22 19:22:17,2024-04-22 19:23:40,8,0,0,0,0,2024-04-22T19:23:34Z,6.950000047683716,3,1,1
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,1,1,1,0,2,2024-04-22T19:23:02Z,0,4,0,0
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,2,3,0,1,0,2024-04-22T19:23:12Z,10.350000143051147,0,2,4
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,3,1,0,1,0,2024-04-22T19:23:18Z,5.682999849319458,1,1,1
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,4,0,0,1,0,2024-04-22T19:23:21Z,3.6480000019073486,0,1,1
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,5,1,1,1,0,2024-04-22T19:23:26Z,4.313000202178955,2,1,2
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,6,1,1,0,0,2024-04-22T19:23:29Z,3.363999843597412,3,0,1
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,7,1,1,0,2,2024-04-22T19:23:33Z,4.5,4,0,1
60fd5177025610c34abe7a14,Increasing,3,2024-04-22 19:22:53,2024-04-22 19:23:47,8,1,1,2,2,2024-04-22T19:23:40Z,6.485000133514404,3,0,1
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,1,0,0,0,0,2024-04-22T19:26:20Z,0,2,4,0
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,2,1,0,1,2,2024-04-22T19:26:47Z,27.561000108718872,1,1,3
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,3,0,1,0,1,2024-04-22T19:27:15Z,28.167999982833862,2,2,4
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,4,2,0,2,1,2024-04-22T19:27:43Z,27.431999921798706,2,1,3
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,5,1,1,0,2,2024-04-22T19:28:10Z,26.884000062942505,1,1,4
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,6,0,2,0,2,2024-04-22T19:28:31Z,21.848000049591064,1,2,2
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,7,2,0,0,2,2024-04-22T19:28:58Z,26.20799994468689,2,2,2
608ee492d63622f9f4d5306f,Increasing,0,2024-04-22 19:25:47,2024-04-22 19:29:15,8,3,0,0,1,2024-04-22T19:29:15Z,17.115999937057495,4,2,2
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,1,0,1,0,2,2024-04-22T19:25:42Z,0,0,2,0
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,2,1,0,1,1,2024-04-22T19:26:12Z,30.65999984741211,3,0,4
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,3,3,0,2,0,2024-04-22T19:26:32Z,20.144999980926514,2,2,3
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,4,3,1,2,0,2024-04-22T19:26:55Z,22.267000198364258,1,3,1
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,5,2,1,0,1,2024-04-22T19:27:09Z,14.057999849319458,1,2,3
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,6,1,2,1,2,2024-04-22T19:27:26Z,17.682000160217285,1,0,4
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,7,0,1,0,2,2024-04-22T19:27:43Z,16.367999792099,0,2,3
5e3ec50d45df2e1192e3be84,Flat,2,2024-04-22 19:25:20,2024-04-22 19:28:27,8,1,0,2,1,2024-04-22T19:28:01Z,18.388000011444092,4,0,4
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,1,0,0,0,0,2024-04-22T19:26:11Z,0,4,1,0
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,2,0,1,1,2,2024-04-22T19:26:48Z,37.35699987411499,1,0,3
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,3,0,1,2,2,2024-04-22T19:26:55Z,6.16700005531311,1,1,1
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,4,1,1,2,0,2024-04-22T19:27:01Z,6.07699990272522,1,2,2
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,5,0,2,0,0,2024-04-22T19:27:11Z,10.76800012588501,3,2,3
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,6,0,1,0,0,2024-04-22T19:27:18Z,6.567999839782715,3,1,1
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,7,0,1,0,2,2024-04-22T19:27:22Z,4.182000160217285,2,0,1
65670c117388e6de56a878a7,Flat,2,2024-04-22 19:26:00,2024-04-22 19:27:37,8,2,0,2,2,2024-04-22T19:27:33Z,10.507999897003174,1,1,3
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,1,1,1,0,2,2024-04-22T19:23:48Z,0,0,4,0
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,2,0,2,0,0,2024-04-22T19:24:14Z,26.817000150680542,3,1,3
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,3,1,1,1,0,2024-04-22T19:24:32Z,17.870999813079834,2,2,3
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,4,0,2,1,0,2024-04-22T19:24:43Z,10.223000049591064,4,0,2
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,5,0,2,0,0,2024-04-22T19:24:54Z,11.282999992370605,3,1,1
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,6,1,1,0,2,2024-04-22T19:25:16Z,22.295000076293945,0,4,3
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,7,0,1,0,2,2024-04-22T19:25:38Z,21.527999877929688,1,3,1
57bae671dec5910001467ffd,Increasing,3,2024-04-22 19:23:15,2024-04-22 19:25:55,8,0,1,0,0,2024-04-22T19:25:49Z,10.88700008392334,2,2,1
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,1,1,2,1,2,2024-04-22T19:31:25Z,0,3,2,0
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,2,0,2,2,2,2024-04-22T19:31:50Z,24.69599986076355,2,4,2
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,3,2,1,0,2,2024-04-22T19:32:07Z,17.104000091552734,2,1,3
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,4,2,1,0,2,2024-04-22T19:32:25Z,18.60800004005432,2,1,0
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,5,3,0,0,2,2024-04-22T19:32:33Z,8.21999979019165,2,1,2
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,6,1,2,2,2,2024-04-22T19:32:50Z,16.301000118255615,3,3,3
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,7,1,2,0,2,2024-04-22T19:33:11Z,21.480000019073486,4,2,1
63d40219337fe37c8de6582f,Increasing,2,2024-04-22 19:30:13,2024-04-22 19:32:48,8,1,2,0,2,2024-04-22T19:33:18Z,6.3480000495910645,4,2,0
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,1,1,1,0,0,2024-04-22T19:25:43Z,0,4,0,0
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,2,3,0,0,0,2024-04-22T19:26:18Z,34.78699994087219,2,1,2
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,3,3,0,0,0,2024-04-22T19:26:32Z,13.400000095367432,2,1,0
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,4,1,1,1,2,2024-04-22T19:27:02Z,30.179999828338623,2,0,4
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,5,1,1,1,0,2024-04-22T19:27:14Z,12.020000219345093,3,0,1
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,6,2,0,0,0,2024-04-22T19:27:32Z,18.001999855041504,2,0,3
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,7,0,2,0,1,2024-04-22T19:27:51Z,18.782000064849854,1,2,3
650ff8970c12627940c83d7f,Flat,4,2024-04-22 19:25:23,2024-04-22 19:28:09,8,0,2,0,1,2024-04-22T19:28:03Z,12.471999883651733,1,2,0
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,1,0,0,0,2,2024-04-22T19:23:11Z,0,0,2,0
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,2,1,0,0,2,2024-04-22T19:23:24Z,13.46399998664856,0,1,1
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,3,2,0,0,2,2024-04-22T19:23:31Z,6.5990002155303955,1,1,1
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,4,3,0,0,2,2024-04-22T19:23:37Z,6.751999855041504,0,1,1
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,5,2,1,0,2,2024-04-22T19:23:48Z,10.344000101089478,2,0,2
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,6,2,1,0,0,2024-04-22T19:23:54Z,6.694000005722046,3,0,1
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,7,2,1,1,0,2024-04-22T19:24:03Z,8.608000040054321,4,0,1
60de11d08bb67fc2a1e19c6a,Increasing,3,2024-04-22 19:22:54,2024-04-22 19:24:21,8,2,1,1,0,2024-04-22T19:24:13Z,10.456999778747559,4,0,0
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,1,0,0,0,0,2024-04-22T19:24:36Z,0,1,2,0
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,2,1,0,0,0,2024-04-22T19:24:51Z,15.135999917984009,1,3,1
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,3,2,0,0,0,2024-04-22T19:24:57Z,6.086000204086304,1,2,1
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,4,2,1,0,0,2024-04-22T19:25:05Z,8.208999872207642,2,1,1
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,5,2,2,0,0,2024-04-22T19:25:13Z,7.210000038146973,1,1,1
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,6,3,0,0,0,2024-04-22T19:25:19Z,6.411999940872192,2,2,2
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,7,3,0,1,0,2024-04-22T19:25:25Z,6.253000020980835,2,1,1
54d14828fdf99b06cf9214c7,Increasing,2,2024-04-22 19:23:58,2024-04-22 19:25:45,8,3,0,2,0,2024-04-22T19:25:33Z,7.64300012588501,3,1,1
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,1,0,0,0,0,2024-04-22T19:26:12Z,0,3,1,0
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,2,1,0,0,0,2024-04-22T19:26:20Z,7.680999994277954,2,2,1
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,3,0,0,1,0,2024-04-22T19:26:26Z,6.319999933242798,2,1,2
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,4,0,0,1,2,2024-04-22T19:26:35Z,8.989000082015991,1,2,1
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,5,0,0,2,0,2024-04-22T19:26:41Z,5.85699987411499,2,2,2
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,6,0,1,1,0,2024-04-22T19:26:47Z,5.835000038146973,3,0,2
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,7,0,1,0,0,2024-04-22T19:26:55Z,8.069999933242798,4,0,1
5c96c61d9e64c70001944a5e,Flat,3,2024-04-22 19:26:03,2024-04-22 19:27:06,8,0,2,0,0,2024-04-22T19:27:00Z,5.867000102996826,3,0,1
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,1,0,0,0,0,2024-04-22T19:24:01Z,0,0,0,0
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,2,0,1,1,0,2024-04-22T19:24:12Z,11.733000040054321,2,0,2
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,3,1,1,1,0,2024-04-22T19:24:23Z,10.305999994277954,3,0,1
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,4,0,2,0,0,2024-04-22T19:24:35Z,12.055999994277954,0,1,3
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,5,0,2,1,0,2024-04-22T19:24:39Z,4.504999876022339,1,1,1
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,6,1,1,2,0,2024-04-22T19:24:47Z,8.006999969482422,2,1,3
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,7,2,0,1,0,2024-04-22T19:24:54Z,6.800000190734863,1,1,3
5e64d9d36e2ba1249699e520,Flat,1,2024-04-22 19:23:47,2024-04-22 19:25:03,8,1,0,1,0,2024-04-22T19:24:59Z,5.063999891281128,2,0,1
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,1,1,0,1,0,2024-04-22T19:23:57Z,0,3,1,0
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,2,1,1,1,0,2024-04-22T19:24:07Z,9.954999923706055,4,0,1
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,3,1,1,1,2,2024-04-22T19:24:18Z,10.710999965667725,3,0,1
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,4,2,1,1,0,2024-04-22T19:24:32Z,13.558000087738037,3,0,2
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,5,1,2,1,0,2024-04-22T19:24:37Z,5.7230000495910645,3,0,2
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,6,1,1,1,0,2024-04-22T19:24:42Z,4.504999876022339,4,0,1
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,7,1,1,1,0,2024-04-22T19:24:47Z,4.828000068664551,4,0,0
654d27f44a41fb507d44bb1a,Flat,4,2024-04-22 19:22:44,2024-04-22 19:25:12,8,1,1,1,0,2024-04-22T19:25:08Z,20.98199987411499,4,0,0
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,1,0,0,0,0,2024-04-22T19:23:45Z,0,1,3,0
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,2,0,0,1,0,2024-04-22T19:24:00Z,15.279000043869019,2,4,1
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,3,0,0,2,0,2024-04-22T19:24:10Z,10.269999980926514,1,3,1
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,4,1,0,0,0,2024-04-22T19:24:25Z,14.443000078201294,2,2,2
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,5,1,1,0,0,2024-04-22T19:24:41Z,16,2,1,1
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,6,1,2,0,0,2024-04-22T19:24:48Z,7.562000036239624,3,1,1
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,7,1,2,1,0,2024-04-22T19:24:58Z,9.828999996185303,4,2,1
57a980098eccbc0001f3a131,Flat,3,2024-04-22 19:23:28,2024-04-22 19:25:15,8,1,2,2,0,2024-04-22T19:25:07Z,8.346999883651733,3,1,1
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,1,0,0,0,0,2024-04-22T19:24:15Z,0,1,1,0
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,2,0,1,1,2,2024-04-22T19:24:28Z,13.09000015258789,3,0,3
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,3,0,2,0,2,2024-04-22T19:24:40Z,11.577999830245972,1,1,2
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,4,1,0,1,2,2024-04-22T19:24:50Z,10.631999969482422,1,1,3
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,5,1,0,0,1,2024-04-22T19:25:01Z,10.703999996185303,1,1,2
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,6,1,1,0,1,2024-04-22T19:25:09Z,7.700000047683716,2,1,1
5b50f81d2a4d0c0001adcf15,Flat,0,2024-04-22 19:24:01,2024-04-22 19:25:27,7,1,1,1,1,2024-04-22T19:25:15Z,6.900000095367432,3,1,1
