turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
416EBD8D331F46B39221A4C38A815F35,0,11,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:07Z,2.8309998512268066,166,0,1,2000000,Robotics,6000,9
416EBD8D331F46B39221A4C38A815F35,0,11,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:07Z,2.8309998512268066,166,1,0,800000,Biotechnology,9000,2
416EBD8D331F46B39221A4C38A815F35,2,12,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:19Z,12.285000085830688,166,2,1,2600000,Electronics,5000,12
416EBD8D331F46B39221A4C38A815F35,2,12,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:19Z,12.285000085830688,166,0,0,2000000,Biotechnology,4000,9
416EBD8D331F46B39221A4C38A815F35,2,12,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:19Z,12.285000085830688,166,1,0,1800000,Electronics,2000,9
416EBD8D331F46B39221A4C38A815F35,0,13,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:24Z,4.1519999504089355,166,2,0,2700000,Biotechnology,14000,2
416EBD8D331F46B39221A4C38A815F35,0,13,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:24Z,4.1519999504089355,166,0,1,1800000,Robotics,11000,9
416EBD8D331F46B39221A4C38A815F35,0,13,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:24Z,4.1519999504089355,166,1,0,2100000,Robotics,14000,5
416EBD8D331F46B39221A4C38A815F35,2,14,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:27Z,3.875999927520752,166,2,1,2200000,Robotics,6000,3
416EBD8D331F46B39221A4C38A815F35,2,14,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:27Z,3.875999927520752,166,0,0,700000,Robotics,3000,12
416EBD8D331F46B39221A4C38A815F35,2,14,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:27Z,3.875999927520752,166,1,0,1200000,Biotechnology,5000,10
416EBD8D331F46B39221A4C38A815F35,1,15,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:31Z,3.373000144958496,166,2,0,1900000,Biotechnology,6000,8
416EBD8D331F46B39221A4C38A815F35,1,15,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:31Z,3.373000144958496,166,0,0,500000,Biotechnology,6000,5
416EBD8D331F46B39221A4C38A815F35,1,15,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:31Z,3.373000144958496,166,1,1,1500000,Electronics,11000,8
416EBD8D331F46B39221A4C38A815F35,1,16,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:34Z,2.812999963760376,166,2,0,1600000,Electronics,7000,4
416EBD8D331F46B39221A4C38A815F35,1,16,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:34Z,2.812999963760376,166,0,0,1900000,Electronics,7000,4
416EBD8D331F46B39221A4C38A815F35,1,16,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:34Z,2.812999963760376,166,1,1,800000,Electronics,11000,8
416EBD8D331F46B39221A4C38A815F35,1,17,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:37Z,3.2330000400543213,166,2,0,1600000,Robotics,14000,5
416EBD8D331F46B39221A4C38A815F35,1,17,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:37Z,3.2330000400543213,166,0,0,1300000,Robotics,4000,2
416EBD8D331F46B39221A4C38A815F35,1,17,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:37Z,3.2330000400543213,166,1,1,2900000,Electronics,8000,2
416EBD8D331F46B39221A4C38A815F35,0,18,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:41Z,4.240999937057495,166,2,0,1800000,Robotics,6000,3
416EBD8D331F46B39221A4C38A815F35,0,18,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:41Z,4.240999937057495,166,0,1,1300000,Biotechnology,3000,4
416EBD8D331F46B39221A4C38A815F35,0,18,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:41Z,4.240999937057495,166,1,0,1400000,Biotechnology,14000,4
416EBD8D331F46B39221A4C38A815F35,0,19,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:48Z,6.828999996185303,166,2,0,900000,Robotics,12000,8
416EBD8D331F46B39221A4C38A815F35,0,19,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:48Z,6.828999996185303,166,0,1,800000,Robotics,8000,6
416EBD8D331F46B39221A4C38A815F35,0,19,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:48Z,6.828999996185303,166,1,0,2000000,Robotics,12000,11
416EBD8D331F46B39221A4C38A815F35,2,20,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:52Z,4.230000019073486,166,2,1,2700000,Electronics,8000,9
416EBD8D331F46B39221A4C38A815F35,2,20,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:52Z,4.230000019073486,166,0,0,1300000,Robotics,2000,10
416EBD8D331F46B39221A4C38A815F35,2,20,0,Flat,2025-09-12 19:06:01,2025-09-12 19:08:47,2025-09-12T19:07:52Z,4.230000019073486,166,1,0,500000,Biotechnology,12000,11
2659C2C0D58A463698E27DB4161DF14F,1,1,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:04:49Z,0,218,2,0,1200000,Robotics,3000,5
2659C2C0D58A463698E27DB4161DF14F,1,1,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:04:49Z,0,218,0,0,1000000,Electronics,11000,7
2659C2C0D58A463698E27DB4161DF14F,1,1,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:04:49Z,0,218,1,1,2300000,Electronics,8000,10
2659C2C0D58A463698E27DB4161DF14F,1,2,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:01Z,11.976999998092651,218,2,0,2000000,Electronics,13000,12
2659C2C0D58A463698E27DB4161DF14F,1,2,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:01Z,11.976999998092651,218,0,0,1900000,Robotics,14000,12
2659C2C0D58A463698E27DB4161DF14F,1,2,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:01Z,11.976999998092651,218,1,1,2600000,Electronics,2000,9
2659C2C0D58A463698E27DB4161DF14F,0,3,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:16Z,14.79200005531311,218,2,0,500000,Biotechnology,11000,14
2659C2C0D58A463698E27DB4161DF14F,0,3,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:16Z,14.79200005531311,218,0,1,800000,Robotics,9000,9
2659C2C0D58A463698E27DB4161DF14F,0,3,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:16Z,14.79200005531311,218,1,0,500000,Electronics,5000,7
2659C2C0D58A463698E27DB4161DF14F,0,4,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:29Z,13.208999872207642,218,2,0,2100000,Biotechnology,3000,5
2659C2C0D58A463698E27DB4161DF14F,0,4,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:29Z,13.208999872207642,218,0,1,2500000,Robotics,14000,7
2659C2C0D58A463698E27DB4161DF14F,0,4,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:29Z,13.208999872207642,218,1,0,2100000,Electronics,7000,7
2659C2C0D58A463698E27DB4161DF14F,2,5,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:34Z,5.1570000648498535,218,2,1,1000000,Robotics,6000,6
2659C2C0D58A463698E27DB4161DF14F,2,5,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:34Z,5.1570000648498535,218,0,0,500000,Robotics,3000,14
2659C2C0D58A463698E27DB4161DF14F,2,5,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:34Z,5.1570000648498535,218,1,0,1100000,Electronics,2000,9
2659C2C0D58A463698E27DB4161DF14F,1,6,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:41Z,6.526000022888184,218,2,0,900000,Robotics,14000,6
2659C2C0D58A463698E27DB4161DF14F,1,6,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:41Z,6.526000022888184,218,0,0,500000,Biotechnology,2000,7
2659C2C0D58A463698E27DB4161DF14F,1,6,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:41Z,6.526000022888184,218,1,1,1800000,Electronics,8000,5
2659C2C0D58A463698E27DB4161DF14F,1,7,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:49Z,8.707000017166138,218,2,0,2900000,Electronics,9000,9
2659C2C0D58A463698E27DB4161DF14F,1,7,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:49Z,8.707000017166138,218,0,0,2900000,Biotechnology,12000,6
2659C2C0D58A463698E27DB4161DF14F,1,7,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:05:49Z,8.707000017166138,218,1,1,2400000,Robotics,8000,5
2659C2C0D58A463698E27DB4161DF14F,1,8,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:03Z,13.829999923706055,218,2,0,2100000,Robotics,4000,13
2659C2C0D58A463698E27DB4161DF14F,1,8,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:03Z,13.829999923706055,218,0,0,800000,Electronics,12000,8
2659C2C0D58A463698E27DB4161DF14F,1,8,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:03Z,13.829999923706055,218,1,1,2600000,Electronics,4000,7
2659C2C0D58A463698E27DB4161DF14F,0,9,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:06Z,3.0190000534057617,218,2,0,800000,Biotechnology,5000,5
2659C2C0D58A463698E27DB4161DF14F,0,9,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:06Z,3.0190000534057617,218,0,1,1600000,Electronics,3000,10
2659C2C0D58A463698E27DB4161DF14F,0,9,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:06Z,3.0190000534057617,218,1,0,700000,Electronics,12000,7
2659C2C0D58A463698E27DB4161DF14F,2,10,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:13Z,6.819999933242798,218,2,1,3000000,Biotechnology,14000,8
2659C2C0D58A463698E27DB4161DF14F,2,10,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:13Z,6.819999933242798,218,0,0,700000,Robotics,3000,2
2659C2C0D58A463698E27DB4161DF14F,2,10,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:13Z,6.819999933242798,218,1,0,1000000,Electronics,7000,5
2659C2C0D58A463698E27DB4161DF14F,0,11,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:20Z,6.564000129699707,218,2,0,1800000,Biotechnology,11000,12
2659C2C0D58A463698E27DB4161DF14F,0,11,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:20Z,6.564000129699707,218,0,1,2000000,Robotics,6000,9
2659C2C0D58A463698E27DB4161DF14F,0,11,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:20Z,6.564000129699707,218,1,0,800000,Biotechnology,9000,2
2659C2C0D58A463698E27DB4161DF14F,1,12,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:25Z,5.316999912261963,218,2,0,2600000,Electronics,5000,12
2659C2C0D58A463698E27DB4161DF14F,1,12,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:25Z,5.316999912261963,218,0,0,2000000,Biotechnology,4000,9
2659C2C0D58A463698E27DB4161DF14F,1,12,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:25Z,5.316999912261963,218,1,1,1800000,Electronics,2000,9
2659C2C0D58A463698E27DB4161DF14F,0,13,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:29Z,3.822000026702881,218,2,0,2700000,Biotechnology,14000,2
2659C2C0D58A463698E27DB4161DF14F,0,13,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:29Z,3.822000026702881,218,0,1,1800000,Robotics,11000,9
2659C2C0D58A463698E27DB4161DF14F,0,13,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:29Z,3.822000026702881,218,1,0,2100000,Robotics,14000,5
2659C2C0D58A463698E27DB4161DF14F,2,14,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:52Z,22.750999927520752,218,2,1,2200000,Robotics,6000,3
2659C2C0D58A463698E27DB4161DF14F,2,14,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:52Z,22.750999927520752,218,0,0,700000,Robotics,3000,12
2659C2C0D58A463698E27DB4161DF14F,2,14,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:06:52Z,22.750999927520752,218,1,0,1200000,Biotechnology,5000,10
2659C2C0D58A463698E27DB4161DF14F,0,15,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:02Z,10.373000144958496,218,2,0,1900000,Biotechnology,6000,8
2659C2C0D58A463698E27DB4161DF14F,0,15,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:02Z,10.373000144958496,218,0,1,500000,Biotechnology,6000,5
2659C2C0D58A463698E27DB4161DF14F,0,15,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:02Z,10.373000144958496,218,1,0,1500000,Electronics,11000,8
2659C2C0D58A463698E27DB4161DF14F,2,16,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:08Z,6.0249998569488525,218,2,1,1600000,Electronics,7000,4
2659C2C0D58A463698E27DB4161DF14F,2,16,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:08Z,6.0249998569488525,218,0,0,1900000,Electronics,7000,4
2659C2C0D58A463698E27DB4161DF14F,2,16,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:08Z,6.0249998569488525,218,1,0,800000,Electronics,11000,8
2659C2C0D58A463698E27DB4161DF14F,1,17,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:18Z,10.120000123977661,218,2,0,1600000,Robotics,14000,5
2659C2C0D58A463698E27DB4161DF14F,1,17,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:18Z,10.120000123977661,218,0,0,1300000,Robotics,4000,2
2659C2C0D58A463698E27DB4161DF14F,1,17,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:18Z,10.120000123977661,218,1,1,2900000,Electronics,8000,2
2659C2C0D58A463698E27DB4161DF14F,2,18,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:24Z,6.412999868392944,218,2,1,1800000,Robotics,6000,3
2659C2C0D58A463698E27DB4161DF14F,2,18,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:24Z,6.412999868392944,218,0,0,1300000,Biotechnology,3000,4
2659C2C0D58A463698E27DB4161DF14F,2,18,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:07:24Z,6.412999868392944,218,1,0,1400000,Biotechnology,14000,4
2659C2C0D58A463698E27DB4161DF14F,1,19,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:00Z,35.79299998283386,218,2,0,900000,Robotics,12000,8
2659C2C0D58A463698E27DB4161DF14F,1,19,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:00Z,35.79299998283386,218,0,0,800000,Robotics,8000,6
2659C2C0D58A463698E27DB4161DF14F,1,19,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:00Z,35.79299998283386,218,1,1,2000000,Robotics,12000,11
2659C2C0D58A463698E27DB4161DF14F,1,20,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:17Z,16.448000192642212,218,2,0,2700000,Electronics,8000,9
2659C2C0D58A463698E27DB4161DF14F,1,20,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:17Z,16.448000192642212,218,0,0,1300000,Robotics,2000,10
2659C2C0D58A463698E27DB4161DF14F,1,20,1,Increasing,2025-09-12 19:05:12,2025-09-12 19:08:50,2025-09-12T19:08:17Z,16.448000192642212,218,1,1,500000,Biotechnology,12000,11
713E41BD60F941D48527A3B54EE78227,1,1,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:31Z,0,271,2,0,1200000,Robotics,3000,5
713E41BD60F941D48527A3B54EE78227,1,1,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:31Z,0,271,0,0,1000000,Electronics,11000,7
713E41BD60F941D48527A3B54EE78227,1,1,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:31Z,0,271,1,1,2300000,Electronics,8000,10
713E41BD60F941D48527A3B54EE78227,0,2,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:53Z,21.58899998664856,271,2,0,2000000,Electronics,13000,12
713E41BD60F941D48527A3B54EE78227,0,2,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:53Z,21.58899998664856,271,0,1,1900000,Robotics,14000,12
713E41BD60F941D48527A3B54EE78227,0,2,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:04:53Z,21.58899998664856,271,1,0,2600000,Electronics,2000,9
713E41BD60F941D48527A3B54EE78227,2,3,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:09Z,16.394999980926514,271,2,1,500000,Biotechnology,11000,14
713E41BD60F941D48527A3B54EE78227,2,3,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:09Z,16.394999980926514,271,0,0,800000,Robotics,9000,9
713E41BD60F941D48527A3B54EE78227,2,3,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:09Z,16.394999980926514,271,1,0,500000,Electronics,5000,7
713E41BD60F941D48527A3B54EE78227,0,4,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:24Z,15.42300009727478,271,2,0,2100000,Biotechnology,3000,5
713E41BD60F941D48527A3B54EE78227,0,4,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:24Z,15.42300009727478,271,0,1,2500000,Robotics,14000,7
713E41BD60F941D48527A3B54EE78227,0,4,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:24Z,15.42300009727478,271,1,0,2100000,Electronics,7000,7
713E41BD60F941D48527A3B54EE78227,2,5,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:37Z,12.960999965667725,271,2,1,1000000,Robotics,6000,6
713E41BD60F941D48527A3B54EE78227,2,5,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:37Z,12.960999965667725,271,0,0,500000,Robotics,3000,14
713E41BD60F941D48527A3B54EE78227,2,5,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:37Z,12.960999965667725,271,1,0,1100000,Electronics,2000,9
713E41BD60F941D48527A3B54EE78227,2,6,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:50Z,12.710000038146973,271,2,1,900000,Robotics,14000,6
713E41BD60F941D48527A3B54EE78227,2,6,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:50Z,12.710000038146973,271,0,0,500000,Biotechnology,2000,7
713E41BD60F941D48527A3B54EE78227,2,6,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:50Z,12.710000038146973,271,1,0,1800000,Electronics,8000,5
713E41BD60F941D48527A3B54EE78227,0,7,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:59Z,9.026999950408936,271,2,0,2900000,Electronics,9000,9
713E41BD60F941D48527A3B54EE78227,0,7,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:59Z,9.026999950408936,271,0,1,2900000,Biotechnology,12000,6
713E41BD60F941D48527A3B54EE78227,0,7,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:05:59Z,9.026999950408936,271,1,0,2400000,Robotics,8000,5
713E41BD60F941D48527A3B54EE78227,0,8,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:15Z,15.707000017166138,271,2,0,2100000,Robotics,4000,13
713E41BD60F941D48527A3B54EE78227,0,8,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:15Z,15.707000017166138,271,0,1,800000,Electronics,12000,8
713E41BD60F941D48527A3B54EE78227,0,8,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:15Z,15.707000017166138,271,1,0,2600000,Electronics,4000,7
713E41BD60F941D48527A3B54EE78227,1,9,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:24Z,8.871000051498413,271,2,0,800000,Biotechnology,5000,5
713E41BD60F941D48527A3B54EE78227,1,9,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:24Z,8.871000051498413,271,0,0,1600000,Electronics,3000,10
713E41BD60F941D48527A3B54EE78227,1,9,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:24Z,8.871000051498413,271,1,1,700000,Electronics,12000,7
713E41BD60F941D48527A3B54EE78227,2,10,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:32Z,8.26799988746643,271,2,1,3000000,Biotechnology,14000,8
713E41BD60F941D48527A3B54EE78227,2,10,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:32Z,8.26799988746643,271,0,0,700000,Robotics,3000,2
713E41BD60F941D48527A3B54EE78227,2,10,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:32Z,8.26799988746643,271,1,0,1000000,Electronics,7000,5
713E41BD60F941D48527A3B54EE78227,1,11,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:42Z,9.88100004196167,271,2,0,1800000,Biotechnology,11000,12
713E41BD60F941D48527A3B54EE78227,1,11,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:42Z,9.88100004196167,271,0,0,2000000,Robotics,6000,9
713E41BD60F941D48527A3B54EE78227,1,11,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:42Z,9.88100004196167,271,1,1,800000,Biotechnology,9000,2
713E41BD60F941D48527A3B54EE78227,0,12,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:57Z,15.528000116348267,271,2,0,2600000,Electronics,5000,12
713E41BD60F941D48527A3B54EE78227,0,12,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:57Z,15.528000116348267,271,0,1,2000000,Biotechnology,4000,9
713E41BD60F941D48527A3B54EE78227,0,12,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:06:57Z,15.528000116348267,271,1,0,1800000,Electronics,2000,9
713E41BD60F941D48527A3B54EE78227,2,13,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:06Z,8.788999795913696,271,2,1,2700000,Biotechnology,14000,2
713E41BD60F941D48527A3B54EE78227,2,13,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:06Z,8.788999795913696,271,0,0,1800000,Robotics,11000,9
713E41BD60F941D48527A3B54EE78227,2,13,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:06Z,8.788999795913696,271,1,0,2100000,Robotics,14000,5
713E41BD60F941D48527A3B54EE78227,2,14,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:15Z,8.979000091552734,271,2,1,2200000,Robotics,6000,3
713E41BD60F941D48527A3B54EE78227,2,14,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:15Z,8.979000091552734,271,0,0,700000,Robotics,3000,12
713E41BD60F941D48527A3B54EE78227,2,14,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:15Z,8.979000091552734,271,1,0,1200000,Biotechnology,5000,10
713E41BD60F941D48527A3B54EE78227,1,15,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:27Z,12.283999919891357,271,2,0,1900000,Biotechnology,6000,8
713E41BD60F941D48527A3B54EE78227,1,15,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:27Z,12.283999919891357,271,0,0,500000,Biotechnology,6000,5
713E41BD60F941D48527A3B54EE78227,1,15,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:27Z,12.283999919891357,271,1,1,1500000,Electronics,11000,8
713E41BD60F941D48527A3B54EE78227,0,16,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:46Z,18.657000064849854,271,2,0,1600000,Electronics,7000,4
713E41BD60F941D48527A3B54EE78227,0,16,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:46Z,18.657000064849854,271,0,1,1900000,Electronics,7000,4
713E41BD60F941D48527A3B54EE78227,0,16,1,Increasing,2025-09-12 19:04:19,2025-09-12 19:08:50,2025-09-12T19:07:46Z,18.657000064849854,271,1,0,800000,Electronics,11000,8
