turkid,round,choice,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
A87D3K9YVKTQ7,8,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:06Z,5.213000059127808,284,0,0,800000,Electronics,12000,8
A87D3K9YVKTQ7,8,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:06Z,5.213000059127808,284,1,1,2600000,Electronics,4000,7
A87D3K9YVKTQ7,9,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:19Z,12.514999866485596,284,2,0,800000,Electronics,5000,5
A87D3K9YVKTQ7,9,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:19Z,12.514999866485596,284,0,0,1600000,Electronics,3000,10
A87D3K9YVKTQ7,9,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:19Z,12.514999866485596,284,1,1,700000,Electronics,12000,7
A87D3K9YVKTQ7,10,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:24Z,5.578000068664551,284,2,1,3000000,Artificial Intelligence,14000,8
A87D3K9YVKTQ7,10,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:24Z,5.578000068664551,284,0,0,700000,Robotics,3000,2
A87D3K9YVKTQ7,10,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:24Z,5.578000068664551,284,1,0,1000000,Electronics,7000,5
A87D3K9YVKTQ7,11,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:29Z,5.177000045776367,284,2,1,1800000,Biotechnology,11000,12
A87D3K9YVKTQ7,11,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:29Z,5.177000045776367,284,0,0,2000000,Artificial Intelligence,6000,9
A87D3K9YVKTQ7,11,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:29Z,5.177000045776367,284,1,0,800000,Biotechnology,9000,2
A87D3K9YVKTQ7,12,0,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:34Z,4.688999891281128,284,2,0,2600000,Electronics,5000,12
A87D3K9YVKTQ7,12,0,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:34Z,4.688999891281128,284,0,1,2000000,Biotechnology,4000,9
A87D3K9YVKTQ7,12,0,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:34Z,4.688999891281128,284,1,0,1800000,Artificial Intelligence,2000,9
A87D3K9YVKTQ7,13,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:50Z,15.963000059127808,284,2,1,2700000,Biotechnology,14000,2
A87D3K9YVKTQ7,13,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:50Z,15.963000059127808,284,0,0,1800000,Robotics,11000,9
A87D3K9YVKTQ7,13,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:50Z,15.963000059127808,284,1,0,2100000,Artificial Intelligence,14000,5
A87D3K9YVKTQ7,14,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:57Z,6.556999921798706,284,2,1,2200000,Robotics,6000,3
A87D3K9YVKTQ7,14,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:57Z,6.556999921798706,284,0,0,700000,Biotechnology,3000,12
A87D3K9YVKTQ7,14,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:44:57Z,6.556999921798706,284,1,0,1200000,Biotechnology,5000,10
A87D3K9YVKTQ7,15,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:45:01Z,4.7840001583099365,284,2,0,1900000,Biotechnology,6000,8
A87D3K9YVKTQ7,15,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:45:01Z,4.7840001583099365,284,0,0,500000,Biotechnology,6000,5
A87D3K9YVKTQ7,15,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:45:01Z,4.7840001583099365,284,1,1,1500000,Electronics,11000,8
A87D3K9YVKTQ7,16,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:40Z,158.90100002288818,284,2,0,1600000,Electronics,7000,4
A87D3K9YVKTQ7,16,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:40Z,158.90100002288818,284,0,0,1900000,Electronics,7000,4
A87D3K9YVKTQ7,16,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:40Z,158.90100002288818,284,1,1,800000,Artificial Intelligence,11000,8
A87D3K9YVKTQ7,17,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:44Z,3.5409998893737793,284,2,0,1600000,Artificial Intelligence,14000,5
A87D3K9YVKTQ7,17,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:44Z,3.5409998893737793,284,0,0,1300000,Robotics,4000,2
A87D3K9YVKTQ7,17,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:44Z,3.5409998893737793,284,1,1,2900000,Artificial Intelligence,8000,2
A87D3K9YVKTQ7,18,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:48Z,3.802000045776367,284,2,1,1800000,Robotics,6000,3
A87D3K9YVKTQ7,18,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:48Z,3.802000045776367,284,0,0,1300000,Biotechnology,3000,4
A87D3K9YVKTQ7,18,2,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:48Z,3.802000045776367,284,1,0,1400000,Biotechnology,14000,4
A87D3K9YVKTQ7,19,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:52Z,4.0959999561309814,284,2,0,900000,Robotics,12000,8
A87D3K9YVKTQ7,19,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:52Z,4.0959999561309814,284,0,0,800000,Robotics,8000,6
A87D3K9YVKTQ7,19,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:52Z,4.0959999561309814,284,1,1,2000000,Robotics,12000,11
A87D3K9YVKTQ7,20,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:54Z,2.562999963760376,284,2,0,2700000,Artificial Intelligence,8000,9
A87D3K9YVKTQ7,20,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:54Z,2.562999963760376,284,0,0,1300000,Artificial Intelligence,2000,10
A87D3K9YVKTQ7,20,1,0,Flat,2019-09-24 19:43:17,2019-09-24 19:48:01,2019-09-24T19:47:54Z,2.562999963760376,284,1,1,500000,Biotechnology,12000,11
A12IHTKQFQIPD1,1,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:30Z,0,167,2,1,1200000,Robotics,3000,5
A12IHTKQFQIPD1,1,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:30Z,0,167,0,0,1000000,Electronics,11000,7
A12IHTKQFQIPD1,1,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:30Z,0,167,1,0,2300000,Electronics,8000,10
A12IHTKQFQIPD1,2,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:35Z,5.003999948501587,167,2,1,2000000,Artificial Intelligence,13000,12
A12IHTKQFQIPD1,2,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:35Z,5.003999948501587,167,0,0,1900000,Artificial Intelligence,14000,12
A12IHTKQFQIPD1,2,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:35Z,5.003999948501587,167,1,0,2600000,Electronics,2000,9
A12IHTKQFQIPD1,3,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:47Z,12.424999952316284,167,2,0,500000,Biotechnology,11000,14
A12IHTKQFQIPD1,3,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:47Z,12.424999952316284,167,0,0,800000,Artificial Intelligence,9000,9
A12IHTKQFQIPD1,3,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:47Z,12.424999952316284,167,1,1,500000,Artificial Intelligence,5000,7
A12IHTKQFQIPD1,4,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:55Z,7.726000070571899,167,2,0,2100000,Artificial Intelligence,3000,5
A12IHTKQFQIPD1,4,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:55Z,7.726000070571899,167,0,1,2500000,Artificial Intelligence,14000,7
A12IHTKQFQIPD1,4,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:41:55Z,7.726000070571899,167,1,0,2100000,Artificial Intelligence,7000,7
A12IHTKQFQIPD1,5,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:00Z,5.389999866485596,167,2,1,1000000,Artificial Intelligence,6000,6
A12IHTKQFQIPD1,5,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:00Z,5.389999866485596,167,0,0,500000,Robotics,3000,14
A12IHTKQFQIPD1,5,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:00Z,5.389999866485596,167,1,0,1100000,Artificial Intelligence,2000,9
A12IHTKQFQIPD1,6,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:05Z,4.880000114440918,167,2,0,900000,Robotics,14000,6
A12IHTKQFQIPD1,6,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:05Z,4.880000114440918,167,0,0,500000,Biotechnology,2000,7
A12IHTKQFQIPD1,6,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:05Z,4.880000114440918,167,1,1,1800000,Electronics,8000,5
A12IHTKQFQIPD1,7,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:11Z,5.69599986076355,167,2,1,2900000,Artificial Intelligence,9000,9
A12IHTKQFQIPD1,7,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:11Z,5.69599986076355,167,0,0,2900000,Biotechnology,12000,6
A12IHTKQFQIPD1,7,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:11Z,5.69599986076355,167,1,0,2400000,Robotics,8000,5
A12IHTKQFQIPD1,8,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:23Z,12.305999994277954,167,2,0,2100000,Artificial Intelligence,4000,13
A12IHTKQFQIPD1,8,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:23Z,12.305999994277954,167,0,1,800000,Electronics,12000,8
A12IHTKQFQIPD1,8,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:23Z,12.305999994277954,167,1,0,2600000,Electronics,4000,7
A12IHTKQFQIPD1,9,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:31Z,7.378000020980835,167,2,1,800000,Electronics,5000,5
A12IHTKQFQIPD1,9,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:31Z,7.378000020980835,167,0,0,1600000,Electronics,3000,10
A12IHTKQFQIPD1,9,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:31Z,7.378000020980835,167,1,0,700000,Electronics,12000,7
A12IHTKQFQIPD1,10,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:38Z,7.202000141143799,167,2,1,3000000,Artificial Intelligence,14000,8
A12IHTKQFQIPD1,10,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:38Z,7.202000141143799,167,0,0,700000,Robotics,3000,2
A12IHTKQFQIPD1,10,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:38Z,7.202000141143799,167,1,0,1000000,Electronics,7000,5
A12IHTKQFQIPD1,11,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:43Z,5.563999891281128,167,2,0,1800000,Biotechnology,11000,12
A12IHTKQFQIPD1,11,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:43Z,5.563999891281128,167,0,1,2000000,Artificial Intelligence,6000,9
A12IHTKQFQIPD1,11,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:43Z,5.563999891281128,167,1,0,800000,Biotechnology,9000,2
A12IHTKQFQIPD1,12,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:52Z,8.386000156402588,167,2,0,2600000,Electronics,5000,12
A12IHTKQFQIPD1,12,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:52Z,8.386000156402588,167,0,1,2000000,Biotechnology,4000,9
A12IHTKQFQIPD1,12,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:52Z,8.386000156402588,167,1,0,1800000,Artificial Intelligence,2000,9
A12IHTKQFQIPD1,13,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:58Z,5.986999988555908,167,2,1,2700000,Biotechnology,14000,2
A12IHTKQFQIPD1,13,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:58Z,5.986999988555908,167,0,0,1800000,Robotics,11000,9
A12IHTKQFQIPD1,13,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:42:58Z,5.986999988555908,167,1,0,2100000,Artificial Intelligence,14000,5
A12IHTKQFQIPD1,14,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:09Z,10.691999912261963,167,2,1,2200000,Robotics,6000,3
A12IHTKQFQIPD1,14,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:09Z,10.691999912261963,167,0,0,700000,Biotechnology,3000,12
A12IHTKQFQIPD1,14,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:09Z,10.691999912261963,167,1,0,1200000,Biotechnology,5000,10
A12IHTKQFQIPD1,15,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:21Z,12.03600001335144,167,2,1,1900000,Biotechnology,6000,8
A12IHTKQFQIPD1,15,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:21Z,12.03600001335144,167,0,0,500000,Biotechnology,6000,5
A12IHTKQFQIPD1,15,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:21Z,12.03600001335144,167,1,0,1500000,Electronics,11000,8
A12IHTKQFQIPD1,16,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:30Z,9.41700005531311,167,2,0,1600000,Electronics,7000,4
A12IHTKQFQIPD1,16,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:30Z,9.41700005531311,167,0,1,1900000,Electronics,7000,4
A12IHTKQFQIPD1,16,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:30Z,9.41700005531311,167,1,0,800000,Artificial Intelligence,11000,8
A12IHTKQFQIPD1,17,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:42Z,11.791999816894531,167,2,0,1600000,Artificial Intelligence,14000,5
A12IHTKQFQIPD1,17,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:42Z,11.791999816894531,167,0,0,1300000,Robotics,4000,2
A12IHTKQFQIPD1,17,1,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:42Z,11.791999816894531,167,1,1,2900000,Artificial Intelligence,8000,2
A12IHTKQFQIPD1,18,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:48Z,6.694000005722046,167,2,1,1800000,Robotics,6000,3
A12IHTKQFQIPD1,18,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:48Z,6.694000005722046,167,0,0,1300000,Biotechnology,3000,4
A12IHTKQFQIPD1,18,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:48Z,6.694000005722046,167,1,0,1400000,Biotechnology,14000,4
A12IHTKQFQIPD1,19,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:56Z,7.794000148773193,167,2,0,900000,Robotics,12000,8
A12IHTKQFQIPD1,19,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:56Z,7.794000148773193,167,0,1,800000,Robotics,8000,6
A12IHTKQFQIPD1,19,0,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:43:56Z,7.794000148773193,167,1,0,2000000,Robotics,12000,11
A12IHTKQFQIPD1,20,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:44:05Z,8.391999959945679,167,2,1,2700000,Artificial Intelligence,8000,9
A12IHTKQFQIPD1,20,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:44:05Z,8.391999959945679,167,0,0,1300000,Artificial Intelligence,2000,10
A12IHTKQFQIPD1,20,2,2,Strongly Increasing,2019-09-24 19:41:24,2019-09-24 19:44:11,2019-09-24T19:44:05Z,8.391999959945679,167,1,0,500000,Biotechnology,12000,11
A2Q1C7AXB3U84W,1,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:28Z,0,202,2,1,1200000,Robotics,3000,5
A2Q1C7AXB3U84W,1,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:28Z,0,202,0,0,1000000,Electronics,11000,7
A2Q1C7AXB3U84W,1,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:28Z,0,202,1,0,2300000,Electronics,8000,10
A2Q1C7AXB3U84W,2,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:39Z,10.942999839782715,202,2,0,2000000,Artificial Intelligence,13000,12
A2Q1C7AXB3U84W,2,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:39Z,10.942999839782715,202,0,0,1900000,Artificial Intelligence,14000,12
A2Q1C7AXB3U84W,2,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:39Z,10.942999839782715,202,1,1,2600000,Electronics,2000,9
A2Q1C7AXB3U84W,3,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:51Z,11.3510000705719,202,2,0,500000,Biotechnology,11000,14
A2Q1C7AXB3U84W,3,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:51Z,11.3510000705719,202,0,1,800000,Artificial Intelligence,9000,9
A2Q1C7AXB3U84W,3,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:41:51Z,11.3510000705719,202,1,0,500000,Artificial Intelligence,5000,7
A2Q1C7AXB3U84W,4,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:01Z,10.461999893188477,202,2,1,2100000,Artificial Intelligence,3000,5
A2Q1C7AXB3U84W,4,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:01Z,10.461999893188477,202,0,0,2500000,Artificial Intelligence,14000,7
A2Q1C7AXB3U84W,4,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:01Z,10.461999893188477,202,1,0,2100000,Artificial Intelligence,7000,7
A2Q1C7AXB3U84W,5,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:09Z,8.190000057220459,202,2,1,1000000,Artificial Intelligence,6000,6
A2Q1C7AXB3U84W,5,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:09Z,8.190000057220459,202,0,0,500000,Robotics,3000,14
A2Q1C7AXB3U84W,5,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:09Z,8.190000057220459,202,1,0,1100000,Artificial Intelligence,2000,9
A2Q1C7AXB3U84W,6,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:20Z,10.519000053405762,202,2,1,900000,Robotics,14000,6
A2Q1C7AXB3U84W,6,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:20Z,10.519000053405762,202,0,0,500000,Biotechnology,2000,7
A2Q1C7AXB3U84W,6,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:20Z,10.519000053405762,202,1,0,1800000,Electronics,8000,5
A2Q1C7AXB3U84W,7,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:31Z,10.849999904632568,202,2,0,2900000,Artificial Intelligence,9000,9
A2Q1C7AXB3U84W,7,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:31Z,10.849999904632568,202,0,0,2900000,Biotechnology,12000,6
A2Q1C7AXB3U84W,7,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:31Z,10.849999904632568,202,1,1,2400000,Robotics,8000,5
A2Q1C7AXB3U84W,8,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:39Z,8.172000169754028,202,2,0,2100000,Artificial Intelligence,4000,13
A2Q1C7AXB3U84W,8,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:39Z,8.172000169754028,202,0,0,800000,Electronics,12000,8
A2Q1C7AXB3U84W,8,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:39Z,8.172000169754028,202,1,1,2600000,Electronics,4000,7
A2Q1C7AXB3U84W,9,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:51Z,11.944000005722046,202,2,1,800000,Electronics,5000,5
A2Q1C7AXB3U84W,9,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:51Z,11.944000005722046,202,0,0,1600000,Electronics,3000,10
A2Q1C7AXB3U84W,9,2,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:42:51Z,11.944000005722046,202,1,0,700000,Electronics,12000,7
A2Q1C7AXB3U84W,10,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:02Z,11.223999977111816,202,2,0,3000000,Artificial Intelligence,14000,8
A2Q1C7AXB3U84W,10,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:02Z,11.223999977111816,202,0,1,700000,Robotics,3000,2
A2Q1C7AXB3U84W,10,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:02Z,11.223999977111816,202,1,0,1000000,Electronics,7000,5
A2Q1C7AXB3U84W,11,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:11Z,9.075999975204468,202,2,0,1800000,Biotechnology,11000,12
A2Q1C7AXB3U84W,11,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:11Z,9.075999975204468,202,0,0,2000000,Artificial Intelligence,6000,9
A2Q1C7AXB3U84W,11,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:11Z,9.075999975204468,202,1,1,800000,Biotechnology,9000,2
A2Q1C7AXB3U84W,12,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:17Z,6.1579999923706055,202,2,0,2600000,Electronics,5000,12
A2Q1C7AXB3U84W,12,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:17Z,6.1579999923706055,202,0,1,2000000,Biotechnology,4000,9
A2Q1C7AXB3U84W,12,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:17Z,6.1579999923706055,202,1,0,1800000,Artificial Intelligence,2000,9
A2Q1C7AXB3U84W,13,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:22Z,4.66100001335144,202,2,0,2700000,Biotechnology,14000,2
A2Q1C7AXB3U84W,13,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:22Z,4.66100001335144,202,0,1,1800000,Robotics,11000,9
A2Q1C7AXB3U84W,13,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:22Z,4.66100001335144,202,1,0,2100000,Artificial Intelligence,14000,5
A2Q1C7AXB3U84W,14,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:30Z,8.437999963760376,202,2,0,2200000,Robotics,6000,3
A2Q1C7AXB3U84W,14,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:30Z,8.437999963760376,202,0,0,700000,Biotechnology,3000,12
A2Q1C7AXB3U84W,14,1,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:30Z,8.437999963760376,202,1,1,1200000,Biotechnology,5000,10
A2Q1C7AXB3U84W,15,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:42Z,11.598999977111816,202,2,0,1900000,Biotechnology,6000,8
A2Q1C7AXB3U84W,15,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:42Z,11.598999977111816,202,0,1,500000,Biotechnology,6000,5
A2Q1C7AXB3U84W,15,0,0,Flat,2019-09-24 19:41:15,2019-09-24 19:44:37,2019-09-24T19:43:42Z,11.598999977111816,202,1,0,1500000,Electronics,11000,8
