turkid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,time_to_completion,Duration_Post,StartDate_Post,EndDate_Post,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_SA,Slope,Positive_Test_First,Negative_Test_First,Positive_Test_Second,Negative_Test_Second,condid
E5D0DD5CC9F44482AB7E2A4D8EF3FDA7,Increasing,positive_test,2025-11-16 01:47:17,2025-11-16 01:52:06,-1,0,-1,2,2,2,3,289,67,11/16/2025 2:52,11/16/2025 2:53,0,-1,-1,2,1,2,3,1,4,2,5,1,1
70D42454E5604947AAE539864F090FEE,Flat,positive_test,2025-11-16 01:39:10,2025-11-16 01:42:52,1,1,1,5,5,4,3,222,49,11/16/2025 2:42,11/16/2025 2:43,1,1,1,4,5,5,3,2,5,1,5,1,0
14CD4C9B4DEB44438D0E747E54B61C5A,Increasing,negative_test,2025-11-16 01:40:21,2025-11-16 01:44:20,1,1,1,4,3,2,3,239,43,11/16/2025 2:44,11/16/2025 2:45,-1,-1,-1,2,2,2,2,2,4,1,2,5,1
4A2480E43E754801B82E9E998EC7D3D7,Increasing,negative_test,2025-11-16 01:39:46,2025-11-16 01:44:38,-1,-2,-2,2,3,1,2,292,83,11/16/2025 2:44,11/16/2025 2:46,-2,-2,-2,2,2,1,1,1,3,3,2,4,1
9EC7B9AC55A442A28775D800408F3432,Flat,positive_test,2025-11-16 01:41:47,2025-11-16 01:45:32,1,1,1,4,4,2,2,225,69,11/16/2025 2:45,11/16/2025 2:46,1,1,1,4,4,4,4,1,4,1,4,1,0
D289DAFEB4F7406AB55027BC96466091,Flat,negative_test,2025-11-16 01:42:38,2025-11-16 01:46:31,1,0,-1,4,4,1,4,233,87,11/16/2025 2:46,11/16/2025 2:47,-1,-1,0,4,3,4,4,1,3,3,3,3,0
E868C4AA0A044DBAACD5B76544D12EB7,Increasing,negative_test,2025-11-16 01:48:37,2025-11-16 01:55:15,1,0,0,3,4,4,2,398,50,11/16/2025 2:55,11/16/2025 2:56,-1,-1,-1,2,3,3,2,1,5,2,3,3,1
013B8B18F90246B98306D432D17475C5,Flat,positive_test,2025-11-16 01:38:50,2025-11-16 01:47:33,-1,-1,-1,3,3,3,3,523,56,11/16/2025 2:47,11/16/2025 2:48,-2,-2,-2,2,2,2,2,3,5,1,4,1,0
2720D91CE7A34734BFA11D0B13289DA7,Increasing,negative_test,2025-11-16 01:48:44,2025-11-16 01:55:27,1,1,1,4,4,4,3,403,116,11/16/2025 2:55,11/16/2025 2:57,0,1,0,3,3,3,3,1,5,1,1,5,1
4E07E79AEEBD485BAD651B5A11F96E46,Flat,control,2025-11-16 01:41:04,2025-11-16 01:59:29,1,1,2,3,4,2,4,1105,22,11/16/2025 2:59,11/16/2025 2:59,1,1,0,2,3,4,2,1,2,3,4,3,0
3653D696E9AC47CD86EFD0909F115038,Increasing,control,2025-11-16 01:42:02,2025-11-16 01:50:24,1,1,1,4,4,3,4,502,146,11/16/2025 2:50,11/16/2025 2:52,-1,-1,-1,3,3,2,4,2,4,2,4,2,1
3873A0B8992B49D08811A39BFC7DADA1,Flat,control,2025-11-16 00:08:50,2025-11-16 00:12:44,-2,-2,-1,3,4,4,3,234,71,11/16/2025 1:12,11/16/2025 1:13,0,-1,-1,3,3,2,3,2,2,2,2,2,0
DE1FC0C4E51041F182FCB3F9F9FE896A,Flat,control,2025-11-15 23:59:43,2025-11-16 00:02:33,-1,-1,-1,3,4,4,3,170,71,11/16/2025 1:02,11/16/2025 1:03,-1,-1,-1,3,4,4,4,2,3,4,4,2,0
DD36DF646EB541EF81A788A422263A5F,Flat,control,2025-11-16 01:36:47,2025-11-16 01:41:14,-1,-2,-2,3,3,2,3,267,70,11/16/2025 2:41,11/16/2025 2:42,-1,-1,-1,2,3,3,1,1,4,2,4,2,0
D0FA192E30A543A89534786CB9A96B5B,Flat,positive_test,2025-11-16 00:01:27,2025-11-16 00:05:46,-1,-1,-1,3,3,3,3,259,77,11/16/2025 1:05,11/16/2025 1:07,0,0,0,4,4,1,2,2,3,3,5,1,0
E3C3BC14651D4C91920182BF8C48C7E5,Increasing,control,2025-11-16 00:03:08,2025-11-16 00:06:00,1,-1,1,4,2,2,4,172,44,11/16/2025 1:06,11/16/2025 1:06,-1,0,0,3,2,4,4,1,3,3,4,2,1
3B08AED13C7846DDBA37093275FB3782,Increasing,positive_test,2025-11-16 01:37:44,2025-11-16 01:41:14,1,1,0,3,4,4,3,210,67,11/16/2025 2:41,11/16/2025 2:42,1,1,0,4,4,4,3,1,4,2,4,2,1
909BFE956ADC48A2A948EA9F5109CCCA,Increasing,control,2025-11-16 01:38:40,2025-11-16 01:42:03,1,1,1,3,3,3,4,203,55,11/16/2025 2:42,11/16/2025 2:42,1,1,1,3,3,3,4,1,3,2,3,2,1
6F40797DC4F24DCF86767852245AF831,Increasing,negative_test,2025-11-16 01:36:09,2025-11-16 01:43:08,2,1,1,3,4,4,2,419,129,11/16/2025 2:43,11/16/2025 2:45,2,1,2,4,5,3,3,1,4,2,2,4,1
0DBC3464746741DAB3C986C1917EE3BA,Flat,negative_test,2025-11-16 01:50:44,2025-11-16 01:56:04,1,1,1,2,4,4,2,320,171,11/16/2025 2:56,11/16/2025 2:58,1,1,1,5,5,4,4,2,2,2,1,5,0
A8C8741BCF3A4E5C8FCC16F930D06FEA,Increasing,control,2025-11-16 01:43:30,2025-11-16 01:48:16,-2,-2,-2,3,3,3,3,286,28,11/16/2025 2:48,11/16/2025 2:48,-2,-2,-2,1,1,1,1,1,3,3,3,3,1
CFD8B9CEF458441AA2C895A6EBB20C1C,Flat,positive_test,2025-11-16 01:58:29,2025-11-16 02:05:34,2,1,0,4,4,3,4,425,82,11/16/2025 3:05,11/16/2025 3:06,1,0,1,3,5,4,4,2,4,1,4,2,0
48220326A32D4A3C809FF71DC73418F3,Flat,positive_test,2025-11-16 01:41:24,2025-11-16 01:48:39,-1,-1,-1,2,4,5,2,435,108,11/16/2025 2:48,11/16/2025 2:50,1,1,1,4,4,3,2,2,4,2,5,1,0
2FCDA059420B43008E72EB4AABD5C96D,Flat,positive_test,2025-11-16 01:54:44,2025-11-16 01:58:02,-1,1,-1,1,1,3,4,198,55,11/16/2025 2:58,11/16/2025 2:58,-1,-2,-2,2,2,2,1,2,2,2,2,1,0
C15FD043802C4D9DA0F26508D89A60F1,Increasing,control,2025-11-16 01:43:49,2025-11-16 01:50:56,1,0,1,3,4,4,3,427,196,11/16/2025 2:50,11/16/2025 2:54,1,1,1,3,4,4,2,1,4,1,3,1,1
EAC6C7764E294882970417A90F90E958,Increasing,positive_test,2025-11-16 01:54:33,2025-11-16 02:00:50,-2,-2,-2,1,1,1,1,377,118,11/16/2025 3:00,11/16/2025 3:02,-1,-1,-1,2,3,3,2,1,4,2,5,1,1
5EE51F753E744CCFB294047E79D3AE52,Increasing,control,2025-11-16 01:48:35,2025-11-16 01:53:58,1,1,1,2,4,4,1,323,57,11/16/2025 2:53,11/16/2025 2:54,1,1,1,4,4,3,1,1,5,1,4,2,1
EA96575D18D948CEB893BC77B8B5F0D6,Flat,positive_test,2025-11-16 01:49:49,2025-11-16 01:54:22,1,1,1,3,3,4,4,273,76,11/16/2025 2:54,11/16/2025 2:55,1,1,1,4,4,4,4,2,5,2,5,1,0
B54D8566948A4112AF0D8CC47EA0D48D,Flat,control,2025-11-16 01:57:07,2025-11-16 01:59:06,2,1,1,1,4,5,1,119,40,11/16/2025 2:59,11/16/2025 2:59,2,1,2,5,4,1,1,2,4,1,5,1,0
B2BDC7A50D7B452E8CA6AD5C8C4BB539,Flat,positive_test,2025-11-16 01:50:45,2025-11-16 01:59:17,1,1,0,2,5,4,3,512,94,11/16/2025 2:59,11/16/2025 3:00,1,1,0,4,5,2,3,1,3,4,5,2,0
B2057E9D9DEB4A599080C77F1DE5F25B,Increasing,control,2025-11-16 02:03:04,2025-11-16 02:08:03,2,2,2,4,4,4,5,299,104,11/16/2025 3:08,11/16/2025 3:09,1,1,1,4,3,4,5,1,4,2,4,4,1
97E3256B78254ADB8BBA2A8C58A1A9F3,Increasing,negative_test,2025-11-16 02:01:56,2025-11-16 02:10:32,1,1,0,1,1,1,4,516,98,11/16/2025 3:10,11/16/2025 3:12,-2,-2,-2,3,3,3,3,1,3,3,1,5,1
1443FA74FC3B47BE896A867BCB65186A,Flat,control,2025-11-16 02:00:54,2025-11-16 02:08:34,1,0,1,5,5,5,2,460,118,11/16/2025 3:08,11/16/2025 3:10,2,1,1,5,5,5,4,1,5,1,5,1,0
0F0F1368A4B64E81B68F1314199734BF,Flat,control,2025-11-16 03:13:01,2025-11-16 03:15:28,1,2,1,5,4,3,4,147,54,11/16/2025 4:15,11/16/2025 4:16,0,1,0,4,3,3,4,1,3,4,3,4,0
C994CF4C95E5496EBA547FABF5C49197,Increasing,control,2025-11-16 01:58:33,2025-11-16 02:02:06,1,1,1,1,4,5,4,213,49,11/16/2025 3:02,11/16/2025 3:02,1,1,1,5,4,2,4,1,4,1,5,1,1
B27C93FD715247A898B95DE597A9DE3C,Increasing,negative_test,2025-11-16 01:59:25,2025-11-16 02:02:40,1,-1,1,1,1,1,4,195,74,11/16/2025 3:02,11/16/2025 3:03,-2,-2,-2,1,1,1,3,1,4,2,1,5,1
7BA8A586459E410BADDAB2E6BD835C1E,Increasing,control,2025-11-16 02:01:10,2025-11-16 02:03:07,1,1,1,4,4,4,4,117,75,11/16/2025 3:03,11/16/2025 3:04,2,1,1,3,5,4,4,1,5,4,5,2,1
DE7F76555C1249A7B0BCED7A5E0946EC,Increasing,control,2025-11-16 01:58:20,2025-11-16 02:03:35,1,-1,0,3,4,4,2,315,110,11/16/2025 3:03,11/16/2025 3:05,0,0,1,5,4,3,2,1,4,2,5,1,1
4501C8CFAE094C0184B4AEFA8A83D7B4,Flat,control,2025-11-16 01:55:57,2025-11-16 02:04:17,-1,-1,-1,3,5,5,4,500,136,11/16/2025 3:04,11/16/2025 3:06,-1,-1,-1,5,4,3,4,3,4,1,4,1,0
372F8788D9AB43A38FB9A92DBC80305F,Increasing,negative_test,2025-11-16 01:58:20,2025-11-16 02:04:21,1,1,1,3,5,4,3,361,80,11/16/2025 3:04,11/16/2025 3:05,-1,-1,0,2,2,2,4,1,5,1,1,4,1
981DDA0ECF704340B3CC8D562CF37E89,Increasing,positive_test,2025-11-16 02:01:46,2025-11-16 02:05:45,0,0,0,3,3,2,2,239,102,11/16/2025 3:05,11/16/2025 3:07,1,0,0,3,3,2,2,1,3,1,3,1,1
17B0ABE1A6F74B80993C5043AE91FF34,Flat,negative_test,2025-11-16 02:02:48,2025-11-16 02:06:13,-1,-1,-2,3,2,4,4,205,97,11/16/2025 3:06,11/16/2025 3:07,-1,-1,-2,4,3,4,4,2,1,2,1,2,0
9D27C0B9509E439E8D0CBC1C854EA749,Flat,positive_test,2025-11-16 02:01:04,2025-11-16 02:06:40,-1,-1,-1,2,2,2,4,336,46,11/16/2025 3:06,11/16/2025 3:07,-1,-1,-1,3,3,3,4,2,4,2,4,1,0
3C49C52656AC40C084B1A982A4D7E5C7,Flat,negative_test,2025-11-16 02:00:10,2025-11-16 02:06:46,0,-1,-1,2,3,3,2,396,51,11/16/2025 3:06,11/16/2025 3:07,-1,-1,-1,3,2,2,3,1,3,3,2,4,0
29E55452E0094E069E0B7A9510C3FB5F,Flat,negative_test,2025-11-16 02:04:54,2025-11-16 02:07:44,-1,-2,-1,2,4,4,2,170,39,11/16/2025 3:07,11/16/2025 3:08,-2,-2,-2,3,3,3,2,2,4,3,4,4,0
1992C1E701454DF3AAD9BFF478673686,Increasing,positive_test,2025-11-16 01:57:31,2025-11-16 02:01:22,-1,0,-1,2,4,2,3,231,107,11/16/2025 3:01,11/16/2025 3:03,0,0,-1,2,4,2,3,1,3,2,4,2,1
774B6660FE3F4195B0CA31A66F1E4309,Increasing,positive_test,2025-11-16 01:53:44,2025-11-16 02:02:12,1,2,1,5,4,5,1,508,68,11/16/2025 3:02,11/16/2025 3:03,2,2,1,5,5,5,1,1,4,2,5,1,1
205AE28D0B5143A68C764443671454B2,Increasing,negative_test,2025-11-16 01:50:10,2025-11-16 02:02:15,1,1,1,4,4,4,3,725,174,11/16/2025 3:02,11/16/2025 3:05,0,1,0,4,4,4,3,1,4,2,2,4,1
CF2D4C58D876406A84959CD168D8E606,Flat,negative_test,2025-11-16 01:56:31,2025-11-16 02:02:44,-1,-2,-2,1,3,3,2,373,102,11/16/2025 3:02,11/16/2025 3:04,-1,-2,-2,4,2,2,3,2,1,5,1,5,0
C146EA87E3DA4F90A5C77FCF0F3DB93D,Increasing,positive_test,2025-11-16 03:12:31,2025-11-16 03:15:46,1,1,1,5,4,3,3,195,65,11/16/2025 4:15,11/16/2025 4:16,2,1,2,4,4,5,3,1,4,1,5,1,1
CD408C62F3C241DDAF8086717614897D,Flat,negative_test,2025-11-16 01:47:45,2025-11-16 02:03:57,1,0,1,1,5,5,5,972,167,11/16/2025 3:03,11/16/2025 3:06,1,0,1,5,5,4,3,2,5,1,5,1,0
C1671DDEC3B04444A47561CBA60B8760,Increasing,positive_test,2025-11-16 03:10:55,2025-11-16 03:16:10,2,1,1,5,5,5,3,315,71,11/16/2025 4:16,11/16/2025 4:17,2,2,2,5,5,5,3,1,5,1,5,1,1
BF7D3F6C33834EA0A5ACFD1A672EECB0,Increasing,negative_test,2025-11-16 02:05:30,2025-11-16 02:10:43,2,1,1,4,5,5,3,313,70,11/16/2025 3:10,11/16/2025 3:11,2,1,1,2,4,2,4,1,4,2,3,3,1
F974179A9AAA418D829A7D31D00E6E67,Flat,control,2025-11-16 02:03:29,2025-11-16 03:06:55,0,-1,0,3,2,2,2,3806,453,11/16/2025 4:06,11/16/2025 4:14,0,-1,-1,2,3,3,2,2,4,2,3,3,0
8DECE9D164EB435FAE04C998B9B15DFE,Flat,negative_test,2025-11-16 03:18:26,2025-11-16 03:21:41,1,1,0,3,2,2,4,195,52,11/16/2025 4:21,11/16/2025 4:22,1,1,1,4,4,4,3,2,3,3,3,3,0
4E08D6F5CCAE4BC49B9F585360C04B6E,Flat,negative_test,2025-11-16 03:17:29,2025-11-16 03:21:29,-1,-1,-1,3,3,3,3,240,49,11/16/2025 4:21,11/16/2025 4:22,0,0,0,3,3,3,3,2,4,2,3,3,0
0FF83995DC954541B354749B4884CE8F,Flat,negative_test,2025-11-16 03:20:52,2025-11-16 03:44:03,1,2,1,4,3,4,3,1391,11,11/16/2025 4:44,11/16/2025 4:44,1,0,0,3,4,2,4,1,3,3,3,3,0
74C15D9CEDE74FCEA391FC0F8F758BED,Increasing,negative_test,2025-11-16 03:15:39,2025-11-16 03:19:01,1,-2,-2,4,4,4,4,202,78,11/16/2025 4:19,11/16/2025 4:20,-2,-2,-2,2,3,3,3,1,5,1,1,5,1
98C9A51E4BF842C78957693EF843F947,Increasing,control,2025-11-16 03:13:57,2025-11-16 03:19:29,-1,-1,-2,2,4,3,4,332,85,11/16/2025 4:19,11/16/2025 4:20,-1,-1,-1,2,4,4,2,1,4,1,3,3,1
6A88A645562A4BD7A0983C861BC876A2,Increasing,positive_test,2025-11-16 03:15:05,2025-11-16 03:19:32,-1,1,2,5,1,5,5,267,104,11/16/2025 4:19,11/16/2025 4:21,2,1,2,5,5,5,5,2,3,3,5,1,1
F328C10DA97F4CD982420B8B22DBC689,Flat,control,2025-11-16 03:16:54,2025-11-16 03:20:32,1,1,1,2,4,2,1,218,47,11/16/2025 4:20,11/16/2025 4:21,-1,-1,-1,1,2,3,1,2,4,2,3,3,0
FFCD4C9C54574D139D0012874E177286,Flat,positive_test,2025-11-16 03:18:02,2025-11-16 03:21:14,-1,-1,-1,3,4,2,2,192,87,11/16/2025 4:21,11/16/2025 4:22,-1,-1,-1,2,5,3,3,2,5,1,5,1,0
E52BBDBACEAD4955B2BFCDF31CC0ACF4,Increasing,control,2025-11-16 02:06:34,2025-11-16 02:10:11,1,1,1,4,4,3,4,217,38,11/16/2025 3:10,11/16/2025 3:10,2,2,2,4,4,4,4,1,5,1,4,4,1
981660B2071943F6971130D959260772,Increasing,negative_test,2025-11-16 02:23:26,2025-11-16 02:28:14,1,0,0,4,2,4,3,288,49,11/16/2025 3:28,11/16/2025 3:29,1,1,1,2,4,4,2,1,5,1,5,1,1
C2018F956F2B49F19575F350C793A870,Flat,negative_test,2025-11-16 02:17:24,2025-11-16 02:25:25,-1,0,-1,3,3,4,2,481,105,11/16/2025 3:25,11/16/2025 3:27,0,1,0,4,4,3,3,1,5,1,3,3,0
12784A48BEE34EF0A497557E6937668C,Flat,negative_test,2025-11-16 02:09:12,2025-11-16 02:13:04,1,1,1,4,3,4,5,232,133,11/16/2025 3:13,11/16/2025 3:15,1,1,0,5,3,3,5,1,4,2,3,3,0
67398118ACF140429F4D0D8BBA7EFF7B,Flat,positive_test,2025-11-16 02:21:22,2025-11-16 02:37:32,1,1,0,1,3,4,1,970,156,11/16/2025 3:37,11/16/2025 3:40,1,1,0,4,3,1,1,2,2,4,5,1,0
16A409405F124210B9F3195F7B09FAD0,Flat,positive_test,2025-11-16 02:10:13,2025-11-16 02:13:24,1,0,0,2,3,3,3,191,25,11/16/2025 3:13,11/16/2025 3:13,0,0,0,3,3,3,3,1,3,3,3,3,0
B91A736F573F4D1EA443CEF3A8050C24,Flat,positive_test,2025-11-16 02:11:07,2025-11-16 02:16:02,1,-1,-1,3,3,4,3,295,50,11/16/2025 3:16,11/16/2025 3:16,1,-1,-1,5,4,3,3,1,4,2,4,1,0
4664F64708EC4C80A1D7A5FAB1658EA6,Flat,negative_test,2025-11-16 02:09:35,2025-11-16 02:16:31,-1,-1,-1,3,4,4,3,416,128,11/16/2025 3:16,11/16/2025 3:18,-1,-1,-1,4,4,4,4,3,4,4,4,4,0
F3BDF6F5BCF4403FAB41AD8B60FFF55E,Flat,negative_test,2025-11-16 02:23:16,2025-11-16 02:29:02,0,0,1,5,3,3,2,346,61,11/16/2025 3:29,11/16/2025 3:30,-2,-2,-2,3,3,2,3,3,4,2,2,4,0
FF6F9E1BFAED471293BCD925B46BC939,Flat,negative_test,2025-11-16 02:15:15,2025-11-16 02:18:17,-2,-2,-2,2,2,2,2,182,55,11/16/2025 3:18,11/16/2025 3:19,-2,-2,-2,2,2,2,2,2,4,2,3,3,0
48E1DA13163F4A6AB243751E65E7554B,Flat,negative_test,2025-11-16 02:12:39,2025-11-16 02:18:27,1,1,1,3,4,4,3,348,91,11/16/2025 3:18,11/16/2025 3:20,-1,0,-1,3,3,3,3,2,3,2,3,3,0
B479BC7075414DA5B02D0EA39738017E,Increasing,positive_test,2025-11-16 02:10:58,2025-11-16 02:18:44,1,1,1,1,3,4,2,466,151,11/16/2025 3:18,11/16/2025 3:21,1,1,1,3,3,3,1,1,4,1,4,1,1
059902FEF2074645BFFAFAD2A1D5455B,Increasing,negative_test,2025-11-16 02:15:17,2025-11-16 02:19:33,2,0,1,4,3,1,3,256,74,11/16/2025 3:19,11/16/2025 3:20,1,0,0,2,4,4,3,1,3,3,4,2,1
2B50AF84B20F4C72A2BEC62B8BBAECC5,Increasing,negative_test,2025-11-16 02:13:08,2025-11-16 02:21:11,2,1,1,3,4,5,2,483,88,11/16/2025 3:21,11/16/2025 3:22,0,0,1,4,3,4,2,1,4,1,1,4,1
D5A70EC82E744A519E3897AA6B920147,Flat,control,2025-11-16 02:24:04,2025-11-16 02:29:15,-1,-1,-1,4,4,3,4,311,70,11/16/2025 3:29,11/16/2025 3:30,0,0,0,3,2,3,2,1,4,3,3,4,0
824948A8EFEE4676BEDD6F2DFCDFB76E,Flat,positive_test,2025-11-16 02:23:51,2025-11-16 02:27:37,-1,-1,-1,3,4,4,3,226,51,11/16/2025 3:27,11/16/2025 3:28,-1,-1,-1,4,4,4,4,2,5,1,5,1,0
CB78AFAADB144AF5ABC33CF2AEE96703,Increasing,negative_test,2025-11-16 02:25:20,2025-11-16 02:27:49,1,1,0,3,4,3,2,149,71,11/16/2025 3:27,11/16/2025 3:29,1,0,0,4,2,3,3,1,4,4,4,4,1
64C63F5EE0F6495D87573808BFE645B6,Flat,control,2025-11-16 02:08:10,2025-11-16 02:10:05,0,-1,-1,3,4,4,3,115,38,11/16/2025 3:10,11/16/2025 3:10,-1,-1,-1,3,3,3,2,2,4,2,3,2,0
C543A1313F974F03B538F3D38573C2CC,Increasing,control,2025-11-16 02:29:42,2025-11-16 02:37:43,-1,1,1,1,4,4,3,481,124,11/16/2025 3:37,11/16/2025 3:39,0,0,0,3,3,3,3,2,3,1,3,2,1
53EC3537DE064146935AEB7AF294D0FC,Increasing,control,2025-11-16 02:10:10,2025-11-16 02:12:11,-1,-1,-1,1,1,1,1,121,30,11/16/2025 3:12,11/16/2025 3:12,-1,-1,-1,1,1,1,1,1,3,3,3,3,1
127FF1781F8F42398F7A0BE538204BB5,Increasing,control,2025-11-16 02:22:24,2025-11-16 02:25:51,-2,-2,-2,1,1,1,1,207,44,11/16/2025 3:25,11/16/2025 3:26,-2,-2,-2,1,1,1,1,1,5,1,5,1,1
1133EB37402E4FEDB9D239080E35D368,Increasing,negative_test,2025-11-16 02:12:20,2025-11-16 02:17:10,1,1,1,5,5,5,1,290,74,11/16/2025 3:17,11/16/2025 3:18,1,1,1,5,5,5,1,1,5,1,2,4,1
456EEBDDA1AC404E80F09C7B2EEDB9FE,Increasing,control,2025-11-16 02:12:45,2025-11-16 02:17:13,-1,-1,-1,1,3,4,1,268,72,11/16/2025 3:17,11/16/2025 3:18,-1,-1,-1,5,3,3,1,1,5,1,5,2,1
F866A3C3BD7E49B895E2CC59655388F1,Flat,negative_test,2025-11-16 02:11:33,2025-11-16 02:18:11,1,0,1,5,3,4,4,398,123,11/16/2025 3:18,11/16/2025 3:20,1,1,-1,2,4,4,3,1,5,1,1,5,0
6A22EB1922D34EE3A44ABB69B5A337AC,Flat,positive_test,2025-11-16 02:25:26,2025-11-16 02:33:23,0,0,0,3,4,4,4,477,77,11/16/2025 3:33,11/16/2025 3:34,0,0,0,4,4,3,4,2,5,1,5,1,0
C8CFC5C849FE45D0A5EF6130A6E64370,Flat,control,2025-11-16 02:22:20,2025-11-16 02:26:56,-1,-1,-1,2,2,3,3,276,91,11/16/2025 3:26,11/16/2025 3:28,-1,-1,-1,4,3,3,3,1,1,1,1,1,0
0F60E0134A5E4E8F92321CA98FE8CCB1,Flat,negative_test,2025-11-16 02:22:25,2025-11-16 02:27:42,-1,-1,-1,2,4,4,2,317,76,11/16/2025 3:27,11/16/2025 3:28,-2,-2,-2,2,2,2,2,2,5,1,1,5,0
563A3C2658DA4BC59415146AC6CB4A58,Flat,control,2025-11-16 02:21:36,2025-11-16 02:27:18,-1,0,0,4,3,3,3,342,63,11/16/2025 3:27,11/16/2025 3:28,-1,1,0,4,3,4,3,2,3,2,3,3,0
64181C9BD6B14663B2E12AA8481ECCB8,Increasing,positive_test,2025-11-16 02:18:15,2025-11-16 02:22:14,-2,-2,-2,3,3,3,3,239,58,11/16/2025 3:22,11/16/2025 3:23,-2,-2,-2,3,3,3,3,2,4,2,5,1,1
6801037B12EA4A1DA051A66D824BC988,Increasing,control,2025-11-16 02:23:34,2025-11-16 02:28:20,1,0,0,3,2,4,4,286,82,11/16/2025 3:28,11/16/2025 3:29,1,1,1,4,3,3,3,1,5,1,5,1,1
5BF9D0580CAD48268737B14E2DD01AD3,Flat,positive_test,2025-11-16 02:17:07,2025-11-16 02:22:32,0,0,0,3,4,3,2,325,92,11/16/2025 3:22,11/16/2025 3:24,0,0,0,4,4,3,2,2,3,3,4,2,0
D1B2AAFD55384B0BBE1B561CF9484F00,Increasing,negative_test,2025-11-16 02:20:05,2025-11-16 02:23:18,1,1,1,3,3,4,5,193,66,11/16/2025 3:23,11/16/2025 3:24,1,1,1,4,4,3,5,1,3,3,1,5,1
EE7778D44E3E4ABE9775296C61838F44,Increasing,control,2025-11-16 02:17:06,2025-11-16 02:23:41,2,1,0,5,4,3,2,395,196,11/16/2025 3:23,11/16/2025 3:26,2,1,2,4,5,5,2,1,5,2,5,3,1
4418216843534AA2A9B2B369651998DA,Flat,positive_test,2025-11-16 02:22:09,2025-11-16 02:25:25,1,2,1,3,5,4,3,196,54,11/16/2025 3:25,11/16/2025 3:26,1,1,1,5,2,2,3,2,5,2,4,2,0
F510EC52309F4DFFAAA13B0E5A0370F8,Increasing,control,2025-11-16 02:25:01,2025-11-16 02:29:39,1,1,2,3,5,5,4,278,57,11/16/2025 3:29,11/16/2025 3:30,2,2,2,5,5,3,5,1,4,2,4,2,1
0FF7DB6662704FCF925B8E23E67F9DDF,Increasing,positive_test,2025-11-16 02:26:21,2025-11-16 02:31:02,0,0,0,3,4,3,3,281,75,11/16/2025 3:31,11/16/2025 3:32,1,1,1,4,4,3,3,1,4,2,5,1,1
F09E533432324D7184942F597E78B1A6,Flat,control,2025-11-16 02:25:42,2025-11-16 02:31:18,-2,-2,-2,3,3,4,4,336,83,11/16/2025 3:31,11/16/2025 3:32,-2,-2,-2,3,3,3,4,2,4,2,3,3,0
29734E2F3F5C4397B7CF8AD6D1422C1E,Increasing,negative_test,2025-11-16 02:27:55,2025-11-16 02:31:50,-1,-1,-1,4,4,1,1,235,89,11/16/2025 3:31,11/16/2025 3:33,-2,-1,-2,2,4,4,3,1,4,2,1,5,1
BFB656BA74E64A4C8C0A117AD8900E19,Increasing,control,2025-11-16 02:37:00,2025-11-16 02:59:00,1,1,1,3,3,2,1,1320,45,11/16/2025 3:59,11/16/2025 3:59,1,1,1,4,3,3,3,1,5,1,5,1,1
7488063171E540C4AEC4D4809583091A,Increasing,positive_test,2025-11-16 02:30:53,2025-11-16 02:32:51,1,1,1,4,4,4,4,118,41,11/16/2025 3:32,11/16/2025 3:33,1,1,1,4,4,4,4,2,4,4,4,4,1
3F48CFE9849847FF8CD9A23CA9294B09,Flat,positive_test,2025-11-16 02:39:39,2025-11-16 02:52:59,1,1,1,4,4,5,5,800,131,11/16/2025 3:53,11/16/2025 3:55,1,1,1,5,4,5,4,2,5,1,5,1,0
B7AF8C5DE58744828281D32CFA31D497,Flat,positive_test,2025-11-16 02:36:53,2025-11-16 02:43:38,1,0,-1,2,2,3,2,405,91,11/16/2025 3:43,11/16/2025 3:45,1,0,-1,3,2,2,2,3,1,1,5,1,0
14FAB1BF5EE241F4AC1E2B8279B866AA,Increasing,control,2025-11-16 02:31:45,2025-11-16 02:35:18,1,1,1,4,1,1,4,213,47,11/16/2025 3:35,11/16/2025 3:36,-1,-1,-1,2,2,4,4,1,4,2,4,2,1
1A23765BD2EC41E39BA2888E1CF9330D,Flat,control,2025-11-16 02:27:19,2025-11-16 02:35:26,1,1,1,4,5,3,2,487,161,11/16/2025 3:35,11/16/2025 3:38,1,1,1,3,5,4,2,2,4,2,4,2,0
EC520BDF95B642A89CADC46C0DB6DB48,Flat,positive_test,2025-11-16 02:32:31,2025-11-16 02:36:07,0,-1,-1,2,3,1,4,216,83,11/16/2025 3:36,11/16/2025 3:37,0,-1,-1,1,2,2,3,2,5,1,4,2,0
6331C33D8C6848CD8CB35DB57C63514B,Flat,negative_test,2025-11-16 02:33:41,2025-11-16 02:37:47,0,-1,-1,2,4,3,2,246,70,11/16/2025 3:37,11/16/2025 3:38,1,1,1,4,3,3,2,2,3,3,1,5,0
5BE2FD19A74B4FC5A58F81F792B31130,Increasing,control,2025-11-16 02:42:26,2025-11-16 02:46:22,0,0,0,3,4,2,3,236,60,11/16/2025 3:46,11/16/2025 3:47,-1,-1,-1,3,3,3,3,1,4,2,4,4,1
