turkid,condition,replicate,startdate,enddate,day,chosen_color,chosen_shape,chosen_size,chosen_texture,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
5c01262b8d6776000114f8c6,Increasing,3,2024-05-08 19:49:55,2024-05-08 19:50:58,6,2,0,2,0,2024-05-08T19:50:36Z,4.005000114440918,3,1,1
5c01262b8d6776000114f8c6,Increasing,3,2024-05-08 19:49:55,2024-05-08 19:50:58,7,2,1,2,0,2024-05-08T19:50:44Z,8.510999917984009,4,1,1
5c01262b8d6776000114f8c6,Increasing,3,2024-05-08 19:49:55,2024-05-08 19:50:58,8,2,2,2,0,2024-05-08T19:50:53Z,8.832000017166138,3,2,1
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,1,0,0,0,0,2024-05-08T19:26:22Z,0,3,0,0
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,2,0,1,0,0,2024-05-08T19:26:43Z,21.332000017166138,2,1,1
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,3,0,2,0,0,2024-05-08T19:27:20Z,37.306999921798706,2,0,1
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,4,1,0,0,0,2024-05-08T19:27:56Z,35.48900008201599,2,0,2
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,5,2,0,0,0,2024-05-08T19:28:15Z,18.876999855041504,2,1,1
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,6,0,0,2,0,2024-05-08T19:28:34Z,18.882000207901,3,1,2
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,7,0,0,1,1,2024-05-08T19:28:54Z,20.317999839782715,3,1,2
63bda933c73904ed03687fd5,Flat,2,2024-05-08 19:26:01,2024-05-08 19:29:41,8,0,0,1,0,2024-05-08T19:29:16Z,22.29100012779236,4,0,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,1,0,0,0,0,2024-05-08T19:28:46Z,0,1,2,0
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,2,0,1,0,0,2024-05-08T19:28:55Z,8.36899995803833,1,1,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,3,0,1,2,0,2024-05-08T19:29:03Z,7.950999975204468,1,0,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,4,0,1,2,1,2024-05-08T19:29:09Z,6.456000089645386,0,1,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,5,2,1,2,0,2024-05-08T19:29:16Z,6.615999937057495,1,1,2
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,6,1,1,2,0,2024-05-08T19:29:21Z,4.8459999561309814,2,0,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,7,1,2,2,0,2024-05-08T19:29:25Z,4.216000080108643,3,0,1
5dcff3985a40f20f62df1f48,Increasing,1,2024-05-08 19:28:35,2024-05-08 19:29:51,8,1,2,1,0,2024-05-08T19:29:36Z,11.410000085830688,4,0,1
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,1,1,1,1,0,2024-05-08T19:35:17Z,0,2,4,0
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,2,1,2,2,1,2024-05-08T19:35:36Z,18.39299988746643,0,1,3
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,3,2,2,2,1,2024-05-08T19:35:57Z,20.919000148773193,1,0,1
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,4,2,2,2,0,2024-05-08T19:36:13Z,15.956999778747559,2,1,1
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,5,2,1,2,1,2024-05-08T19:36:20Z,7.336000204086304,1,1,2
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,6,2,0,2,1,2024-05-08T19:36:26Z,6.5909998416900635,2,0,1
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,7,2,0,1,1,2024-05-08T19:36:38Z,11.10700011253357,3,1,1
5f6c6f566df913000af123a8,Increasing,1,2024-05-08 19:34:55,2024-05-08 19:37:00,8,2,0,1,0,2024-05-08T19:36:46Z,8.797999858856201,4,2,1
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,1,0,0,0,0,2024-05-08T19:33:30Z,0,3,3,0
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,2,0,1,0,0,2024-05-08T19:33:43Z,13.14299988746643,4,3,1
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,3,0,2,0,0,2024-05-08T19:33:54Z,11.598000049591064,3,4,1
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,4,1,1,0,0,2024-05-08T19:34:07Z,12.24399995803833,3,2,2
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,5,0,1,1,0,2024-05-08T19:34:17Z,10.188999891281128,3,2,2
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,6,0,1,0,1,2024-05-08T19:34:29Z,12.425000190734863,3,2,2
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,7,2,0,2,0,2024-05-08T19:34:50Z,20.394999980926514,1,1,4
5d6e570e8c129300166dba20,Flat,4,2024-05-08 19:34:00,2024-05-08 19:35:53,8,2,2,2,1,2024-05-08T19:35:03Z,13.618000030517578,0,1,2
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,1,1,0,1,1,2024-05-08T19:29:12Z,0,1,1,0
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,2,1,0,2,1,2024-05-08T19:29:22Z,9.335999965667725,2,1,1
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,3,2,0,2,1,2024-05-08T19:29:31Z,9.509999990463257,3,1,1
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,4,2,1,2,1,2024-05-08T19:29:40Z,8.918999910354614,4,0,1
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,5,2,2,2,1,2024-05-08T19:29:47Z,6.831000089645386,3,0,1
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,6,1,1,2,1,2024-05-08T19:29:58Z,11.14300012588501,3,0,2
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,7,0,1,2,1,2024-05-08T19:30:11Z,13.109999895095825,3,1,1
6269c1216bc57860c0a02ac3,Flat,0,2024-05-08 19:28:53,2024-05-08 19:30:28,8,0,1,1,1,2024-05-08T19:30:21Z,10.187000036239624,2,1,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,1,0,0,0,0,2024-05-08T19:27:37Z,0,2,2,0
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,2,0,0,0,0,2024-05-08T19:28:07Z,29.913000106811523,2,2,0
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,3,0,1,0,0,2024-05-08T19:28:33Z,25.93400001525879,1,2,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,4,0,2,0,0,2024-05-08T19:28:57Z,23.971999883651733,1,3,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,5,1,2,0,0,2024-05-08T19:29:15Z,18.061000108718872,0,3,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,6,1,2,1,0,2024-05-08T19:29:32Z,16.86899995803833,0,2,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,7,1,2,1,1,2024-05-08T19:29:52Z,20.59999990463257,1,1,1
5d95043f8e949c001680ef13,Increasing,2,2024-05-08 19:27:28,2024-05-08 19:30:43,8,0,0,1,1,2024-05-08T19:30:20Z,27.828999996185303,3,0,2
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,1,1,2,0,1,2024-05-08T19:29:14Z,0,0,1,0
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,2,2,2,2,1,2024-05-08T19:29:31Z,17.75499987602234,1,0,2
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,3,0,0,0,0,2024-05-08T19:29:49Z,17.431999921798706,2,1,4
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,4,1,1,1,1,2024-05-08T19:30:00Z,11.180000066757202,1,3,4
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,5,2,0,0,1,2024-05-08T19:30:11Z,10.653000116348267,0,0,3
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,6,0,2,2,0,2024-05-08T19:30:20Z,9.750999927520752,3,1,4
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,7,0,1,1,0,2024-05-08T19:30:30Z,9.061000108718872,3,3,2
63b6e6ab530c4fe8e28adbe6,Increasing,0,2024-05-08 19:29:00,2024-05-08 19:30:46,8,2,1,0,1,2024-05-08T19:30:39Z,9.819000005722046,1,1,3
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,1,0,0,0,0,2024-05-08T19:32:52Z,0,4,0,0
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,2,1,0,0,0,2024-05-08T19:33:04Z,12.675999879837036,3,1,1
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,3,2,0,0,0,2024-05-08T19:33:17Z,12.535000085830688,3,0,1
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,4,0,0,1,0,2024-05-08T19:33:30Z,13.661999940872192,3,0,2
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,5,0,0,2,0,2024-05-08T19:33:36Z,5.4070000648498535,3,1,1
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,6,0,0,0,1,2024-05-08T19:33:44Z,8.488999843597412,3,1,2
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,7,0,1,0,0,2024-05-08T19:33:58Z,13.877000093460083,3,1,2
616d8bc4bd45c4a64b3c6734,Flat,2,2024-05-08 19:32:45,2024-05-08 19:34:21,8,0,2,0,0,2024-05-08T19:34:06Z,7.959000110626221,3,0,1
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,1,0,0,0,0,2024-05-08T19:32:35Z,0,1,4,0
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,2,0,1,0,0,2024-05-08T19:33:01Z,25.64800000190735,1,3,1
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,3,0,2,0,0,2024-05-08T19:33:24Z,22.83199977874756,2,3,1
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,4,1,0,1,1,2024-05-08T19:34:14Z,49.901000022888184,2,1,4
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,5,1,1,1,1,2024-05-08T19:34:26Z,12.14300012588501,2,0,1
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,6,1,2,1,1,2024-05-08T19:34:41Z,15.264999866485596,3,0,1
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,7,2,0,2,0,2024-05-08T19:35:55Z,73.8289999961853,1,2,4
65b2aa6ff9e672961875b4a6,Increasing,4,2024-05-08 19:32:12,2024-05-08 19:36:14,8,2,1,2,0,2024-05-08T19:36:08Z,12.634999990463257,1,1,1
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,1,0,0,0,0,2024-05-08T19:30:08Z,0,0,1,0
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,2,1,1,1,1,2024-05-08T19:30:20Z,11.453999996185303,1,1,4
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,3,2,2,2,1,2024-05-08T19:30:26Z,6.634999990463257,4,3,3
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,4,2,2,2,0,2024-05-08T19:30:34Z,8.192000150680542,3,2,1
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,5,2,2,1,1,2024-05-08T19:30:42Z,7.869999885559082,3,2,2
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,6,1,2,1,1,2024-05-08T19:30:48Z,5.79200005531311,2,1,1
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,7,2,1,1,1,2024-05-08T19:30:54Z,5.878999948501587,2,2,2
6147213e9333ddd0c65b3ed3,Flat,0,2024-05-08 19:30:08,2024-05-08 19:31:17,8,2,0,1,1,2024-05-08T19:31:04Z,9.954999923706055,2,3,1
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,1,0,1,1,0,2024-05-08T19:30:40Z,0,1,2,0
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,2,1,1,1,1,2024-05-08T19:30:57Z,16.02300000190735,3,1,2
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,3,1,1,2,1,2024-05-08T19:31:11Z,14.81499981880188,4,0,1
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,4,1,1,2,0,2024-05-08T19:31:19Z,7.78600001335144,3,1,1
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,5,1,1,0,1,2024-05-08T19:31:27Z,7.458000183105469,3,0,2
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,6,1,0,0,1,2024-05-08T19:31:32Z,5.675999879837036,2,0,1
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,7,1,2,0,1,2024-05-08T19:31:37Z,5.003000020980835,2,1,1
5f0c9a9c5360b60f4118e168,Flat,0,2024-05-08 19:30:22,2024-05-08 19:31:53,8,2,1,2,1,2024-05-08T19:31:47Z,9.275000095367432,3,1,3
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,1,0,1,1,0,2024-05-08T19:34:33Z,0,0,3,0
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,2,1,2,2,1,2024-05-08T19:34:44Z,11.098999977111816,2,1,4
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,3,2,0,0,0,2024-05-08T19:34:54Z,10.672000169754028,2,1,4
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,4,0,0,2,1,2024-05-08T19:35:03Z,8.859999895095825,3,0,3
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,5,1,1,1,0,2024-05-08T19:35:12Z,8.516999959945679,0,4,4
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,6,1,2,0,1,2024-05-08T19:35:18Z,6.136000156402588,1,1,3
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,7,1,0,2,0,2024-05-08T19:35:41Z,23.246999979019165,2,2,3
60e990a445aa4bae855c303f,Increasing,3,2024-05-08 19:34:22,2024-05-08 19:36:23,8,2,1,1,1,2024-05-08T19:35:53Z,12.02999997138977,2,2,4
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,1,0,0,0,0,2024-05-08T19:31:14Z,0,3,2,0
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,2,0,0,1,0,2024-05-08T19:31:25Z,11.327000141143799,3,1,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,3,0,0,2,0,2024-05-08T19:31:32Z,7.173999786376953,4,1,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,4,2,0,2,0,2024-05-08T19:31:39Z,6.273000001907349,3,2,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,5,2,1,2,0,2024-05-08T19:31:45Z,6.055999994277954,2,3,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,6,0,1,2,0,2024-05-08T19:31:50Z,5.494000196456909,3,2,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,7,0,2,2,0,2024-05-08T19:31:58Z,7.317999839782715,3,1,1
6026c4445810833e0f5f9e3e,Flat,0,2024-05-08 19:30:53,2024-05-08 19:32:16,8,1,0,2,0,2024-05-08T19:32:10Z,12.926000118255615,3,1,2
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,1,1,1,1,1,2024-05-08T19:31:31Z,0,1,1,0
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,2,0,1,1,1,2024-05-08T19:31:52Z,20.960999965667725,1,0,1
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,3,0,1,2,1,2024-05-08T19:32:02Z,9.455999851226807,1,1,1
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,4,0,1,2,0,2024-05-08T19:32:12Z,9.883000135421753,0,2,1
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,5,0,0,2,1,2024-05-08T19:32:19Z,7.00600004196167,1,2,2
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,6,0,2,2,1,2024-05-08T19:32:25Z,5.885999917984009,2,1,1
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,7,2,2,2,1,2024-05-08T19:32:33Z,8.233999967575073,3,1,1
65cc058520a0795a18421ec3,Increasing,1,2024-05-08 19:31:15,2024-05-08 19:32:49,8,2,2,0,1,2024-05-08T19:32:43Z,10.20300006866455,4,0,1
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,1,1,0,1,0,2024-05-08T19:32:11Z,0,3,1,0
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,2,0,2,1,0,2024-05-08T19:32:19Z,7.501000165939331,3,0,2
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,3,0,2,2,0,2024-05-08T19:32:24Z,4.866999864578247,2,0,1
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,4,0,2,0,0,2024-05-08T19:32:28Z,4.381999969482422,2,1,1
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,5,0,2,1,1,2024-05-08T19:32:32Z,4.156000137329102,2,1,2
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,6,0,2,1,0,2024-05-08T19:32:42Z,10.10699987411499,3,0,1
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,7,2,2,1,0,2024-05-08T19:32:46Z,3.5450000762939453,3,1,1
5c97f7ed18a759001648027a,Flat,4,2024-05-08 19:31:44,2024-05-08 19:32:57,8,2,0,1,0,2024-05-08T19:32:53Z,7.457000017166138,2,2,1
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,1,0,0,0,0,2024-05-08T19:34:36Z,0,2,0,0
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,2,0,0,0,1,2024-05-08T19:34:45Z,8.74399995803833,1,1,1
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,3,0,0,1,0,2024-05-08T19:34:57Z,12.51200008392334,3,0,2
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,4,0,0,2,0,2024-05-08T19:35:03Z,5.9039998054504395,2,1,1
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,5,1,0,1,0,2024-05-08T19:35:11Z,7.4710001945495605,2,0,2
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,6,2,0,1,0,2024-05-08T19:35:16Z,5.384999990463257,2,1,1
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,7,0,1,1,0,2024-05-08T19:35:26Z,9.926999807357788,4,0,2
605e1fc0be766e80d0104df3,Flat,3,2024-05-08 19:34:21,2024-05-08 19:35:32,8,0,2,1,0,2024-05-08T19:35:30Z,4.104000091552734,3,1,1
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,1,0,0,0,0,2024-05-08T19:32:05Z,0,3,0,0
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,2,0,1,0,0,2024-05-08T19:32:24Z,19.217000007629395,2,0,1
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,3,1,0,0,0,2024-05-08T19:32:31Z,7.131999969482422,3,1,2
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,4,1,2,0,0,2024-05-08T19:32:45Z,13.246999979019165,2,2,1
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,5,1,0,1,0,2024-05-08T19:32:57Z,12.197999954223633,2,2,2
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,6,1,0,0,1,2024-05-08T19:33:08Z,11.076000213623047,2,2,2
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,7,2,0,0,0,2024-05-08T19:33:15Z,7.3399999141693115,4,0,2
5efcf3be07207311b09d14ab,Flat,3,2024-05-08 19:31:55,2024-05-08 19:33:26,8,2,0,0,0,2024-05-08T19:33:23Z,8.138999938964844,4,0,0
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,1,0,0,0,0,2024-05-08T19:33:11Z,0,2,0,0
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,2,1,1,1,1,2024-05-08T19:33:32Z,20.342000007629395,1,2,4
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,3,2,2,2,1,2024-05-08T19:33:46Z,14.434999942779541,1,3,3
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,4,2,2,2,0,2024-05-08T19:33:58Z,11.945000171661377,2,2,1
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,5,0,0,0,1,2024-05-08T19:34:11Z,12.869999885559082,1,1,4
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,6,0,1,1,0,2024-05-08T19:34:26Z,15.092999935150146,2,0,3
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,7,2,2,0,1,2024-05-08T19:34:45Z,18.942000150680542,1,2,4
663ac2e15e14ead697b3f72f,Increasing,1,2024-05-08 19:33:00,2024-05-08 19:35:07,8,1,0,1,0,2024-05-08T19:35:01Z,15.714999914169312,3,1,4
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,1,0,0,0,0,2024-05-08T19:34:10Z,0,1,2,0
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,2,0,1,0,0,2024-05-08T19:34:20Z,10.315000057220459,2,1,1
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,3,0,2,0,0,2024-05-08T19:34:26Z,5.746000051498413,1,1,1
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,4,1,1,0,0,2024-05-08T19:34:32Z,5.769999980926514,1,1,2
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,5,0,1,1,0,2024-05-08T19:34:38Z,6.163000106811523,3,2,2
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,6,0,1,0,1,2024-05-08T19:34:48Z,9.883999824523926,3,0,2
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,7,2,1,0,1,2024-05-08T19:35:09Z,21.47000002861023,2,1,1
6012e3ec177ded0d2a006b92,Increasing,4,2024-05-08 19:33:59,2024-05-08 19:35:34,8,2,1,2,1,2024-05-08T19:35:29Z,19.63700008392334,2,1,1
5df519fc67f1703937a9e82f,Increasing,1,2024-05-08 19:31:08,2024-05-08 19:35:36,1,0,0,0,0,2024-05-08T19:31:20Z,0,0,4,0
5df519fc67f1703937a9e82f,Increasing,1,2024-05-08 19:31:08,2024-05-08 19:35:36,2,0,1,0,0,2024-05-08T19:32:39Z,79.36899995803833,0,3,1
5df519fc67f1703937a9e82f,Increasing,1,2024-05-08 19:31:08,2024-05-08 19:35:36,3,0,2,0,0,2024-05-08T19:33:05Z,26.30900001525879,1,3,1
5df519fc67f1703937a9e82f,Increasing,1,2024-05-08 19:31:08,2024-05-08 19:35:36,4,1,2,0,0,2024-05-08T19:33:28Z,22.603000164031982,1,2,1
