turkid,condition,startdate,enddate,day,chosen_hook,chosen_length,chosen_tone,chosen_content,chosen_cta,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
6087dd9f8bd2ba7a4217314f,Flat,2024-04-24 22:01:27,2024-04-24 22:05:12,6,1,0,1,0,1,2024-04-24T22:04:32Z,14.5,0,3,2
6087dd9f8bd2ba7a4217314f,Flat,2024-04-24 22:01:27,2024-04-24 22:05:12,7,1,0,0,0,1,2024-04-24T22:04:45Z,13.369999885559082,1,2,1
6087dd9f8bd2ba7a4217314f,Flat,2024-04-24 22:01:27,2024-04-24 22:05:12,8,2,1,1,1,0,2024-04-24T22:05:04Z,18.731000185012817,4,1,5
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,1,0,0,0,0,0,2024-04-24T22:00:05Z,0,3,2,0
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,2,0,0,0,0,1,2024-04-24T22:00:33Z,28.134000062942505,4,1,1
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,3,0,0,0,1,1,2024-04-24T22:00:44Z,11.001000165939331,3,1,1
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,4,0,0,1,0,1,2024-04-24T22:00:53Z,9.247999906539917,3,2,2
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,5,0,0,0,0,1,2024-04-24T22:01:02Z,8.160000085830688,4,1,1
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,6,0,1,0,0,1,2024-04-24T22:01:08Z,6.136999845504761,5,0,1
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,7,0,1,1,0,1,2024-04-24T22:01:20Z,12.062999963760376,4,1,1
65b3c4568eff49e5a76269da,Increasing,2024-04-24 21:59:36,2024-04-24 22:01:33,8,0,1,0,0,1,2024-04-24T22:01:28Z,7.840000152587891,5,0,1
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,1,0,0,0,0,0,2024-04-24T22:00:46Z,0,5,0,0
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,2,2,0,0,0,1,2024-04-24T22:00:58Z,12.338000059127808,3,1,2
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,3,2,0,0,1,1,2024-04-24T22:01:04Z,5.378000020980835,2,1,1
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,4,2,1,0,2,1,2024-04-24T22:01:09Z,5.450999975204468,1,2,2
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,5,1,0,1,0,1,2024-04-24T22:01:17Z,7.607000112533569,2,3,4
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,6,1,0,0,0,1,2024-04-24T22:01:20Z,3.672999858856201,3,2,1
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,7,1,0,0,0,0,2024-04-24T22:01:25Z,4.704999923706055,4,1,1
61fa936e5719bc09cb834cbe,Flat,2024-04-24 22:00:37,2024-04-24 22:01:38,8,0,2,0,0,0,2024-04-24T22:01:33Z,8.207000017166138,4,1,2
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,1,0,0,0,0,0,2024-04-24T22:00:32Z,0,1,4,0
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,2,0,1,0,1,0,2024-04-24T22:00:50Z,18.70799994468689,1,2,2
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,3,1,0,0,2,0,2024-04-24T22:01:01Z,10.153000116348267,2,2,3
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,4,1,0,1,2,0,2024-04-24T22:01:08Z,7.208999872207642,3,1,1
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,5,1,1,0,2,0,2024-04-24T22:01:16Z,8.199000120162964,2,1,2
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,6,1,2,0,2,0,2024-04-24T22:01:22Z,5.938999891281128,3,1,1
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,7,2,2,0,2,0,2024-04-24T22:01:27Z,4.980000019073486,4,1,1
57754d57ca706f000190eaf1,Increasing,2024-04-24 22:00:16,2024-04-24 22:01:38,8,2,2,1,2,0,2024-04-24T22:01:32Z,5.542999982833862,5,0,1
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,1,0,0,1,1,1,2024-04-24T22:00:25Z,0,1,2,0
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,2,1,0,1,1,0,2024-04-24T22:00:42Z,16.699000120162964,3,1,2
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,3,1,1,0,1,0,2024-04-24T22:00:56Z,14.435999870300293,5,0,2
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,4,1,1,1,2,0,2024-04-24T22:01:06Z,9.580000162124634,3,1,2
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,5,2,0,1,1,0,2024-04-24T22:01:19Z,12.58299994468689,2,2,3
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,6,1,0,0,1,0,2024-04-24T22:01:26Z,7.299999952316284,4,0,2
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,7,1,2,1,1,0,2024-04-24T22:01:32Z,6.184000015258789,3,2,2
5fd21274613f3b25add257d5,Flat,2024-04-24 21:59:59,2024-04-24 22:01:42,8,0,1,1,1,0,2024-04-24T22:01:38Z,5.516999959945679,3,1,2
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,1,1,0,0,1,0,2024-04-24T22:02:57Z,0,4,1,0
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,2,0,0,0,1,0,2024-04-24T22:03:46Z,49.18499994277954,3,2,1
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,3,0,0,1,1,0,2024-04-24T22:04:07Z,20.421000003814697,2,1,1
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,4,0,1,1,1,0,2024-04-24T22:04:22Z,15.184999942779541,1,1,1
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,5,0,0,1,2,0,2024-04-24T22:04:36Z,14.0239999294281,3,1,2
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,6,0,0,0,2,0,2024-04-24T22:04:54Z,18.66700005531311,4,2,1
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,7,1,0,0,2,0,2024-04-24T22:05:09Z,14.96399998664856,5,1,1
5fb835372b02f05267811822,Increasing,2024-04-24 22:02:24,2024-04-24 22:05:33,8,2,0,0,2,0,2024-04-24T22:05:23Z,13.92900013923645,4,1,1
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,1,0,0,0,0,0,2024-04-24T22:00:30Z,0,1,4,0
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,2,2,0,0,0,0,2024-04-24T22:00:44Z,13.253000020980835,1,3,1
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,3,2,0,1,1,0,2024-04-24T22:00:55Z,11.519000053405762,2,1,2
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,4,2,0,1,2,0,2024-04-24T22:01:08Z,12.480999946594238,3,1,1
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,5,2,1,0,1,0,2024-04-24T22:01:15Z,6.871999979019165,1,1,3
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,6,1,1,0,1,0,2024-04-24T22:01:21Z,6.253000020980835,2,1,1
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,7,0,1,1,1,1,2024-04-24T22:01:29Z,7.858999967575073,1,2,3
65c656902030452cad69ec42,Increasing,2024-04-24 21:59:59,2024-04-24 22:01:52,8,2,2,0,2,0,2024-04-24T22:01:43Z,14.817000150680542,3,1,5
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,1,0,1,1,1,1,2024-04-24T22:00:52Z,0,3,2,0
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,2,1,0,0,1,0,2024-04-24T22:01:11Z,18.388000011444092,3,2,4
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,3,0,0,0,1,0,2024-04-24T22:01:19Z,8.160000085830688,4,1,1
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,4,1,0,0,1,1,2024-04-24T22:01:28Z,9.559999942779541,2,3,2
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,5,1,1,1,1,0,2024-04-24T22:01:37Z,8.528000116348267,3,2,3
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,6,1,1,0,1,0,2024-04-24T22:01:45Z,8.355999946594238,2,3,1
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,7,1,1,0,2,0,2024-04-24T22:01:53Z,7.555999994277954,1,3,1
5d62e42406ed5a001a2084f3,Increasing,2024-04-24 21:59:57,2024-04-24 22:02:04,8,1,0,0,2,0,2024-04-24T22:01:59Z,5.980999946594238,2,2,1
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,1,0,0,0,0,0,2024-04-24T22:00:55Z,0,2,1,0
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,2,2,2,1,2,1,2024-04-24T22:01:03Z,7.861999988555908,1,3,5
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,3,1,1,0,1,0,2024-04-24T22:01:14Z,11.184999942779541,3,1,5
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,4,1,1,0,0,0,2024-04-24T22:01:24Z,9.391000032424927,2,2,1
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,5,0,2,1,0,0,2024-04-24T22:01:35Z,11.424999952316284,3,3,3
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,6,1,1,1,1,1,2024-04-24T22:01:45Z,10.025000095367432,3,3,4
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,7,1,1,1,1,0,2024-04-24T22:01:52Z,6.678999900817871,4,2,1
63b3377ca1ccdfc7cc567503,Increasing,2024-04-24 22:00:43,2024-04-24 22:02:05,8,1,1,1,2,0,2024-04-24T22:01:58Z,6.2230000495910645,3,2,1
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,1,0,0,0,0,0,2024-04-24T22:01:15Z,0,4,2,0
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,2,0,0,1,0,0,2024-04-24T22:01:23Z,8.876000165939331,3,3,1
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,3,2,0,0,0,0,2024-04-24T22:01:33Z,9.491999864578247,3,3,2
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,4,2,0,0,1,0,2024-04-24T22:01:37Z,4.485000133514404,2,4,1
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,5,1,0,0,1,0,2024-04-24T22:01:46Z,8.18999981880188,2,3,1
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,6,1,1,0,0,0,2024-04-24T22:01:53Z,7.424999952316284,4,1,2
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,7,0,1,0,0,1,2024-04-24T22:02:01Z,7.573000192642212,4,0,2
6137e32367aae15b0156bd7e,Flat,2024-04-24 22:01:04,2024-04-24 22:02:12,8,0,1,0,2,1,2024-04-24T22:02:06Z,5.753000020980835,3,0,1
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,1,0,0,0,1,0,2024-04-24T22:00:05Z,0,1,3,0
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,2,2,0,0,1,0,2024-04-24T22:00:26Z,21.200000047683716,1,4,1
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,3,1,1,0,1,0,2024-04-24T22:00:41Z,15.088000059127808,2,2,2
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,4,1,1,1,2,0,2024-04-24T22:00:59Z,18.241999864578247,2,2,2
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,5,1,0,0,1,1,2024-04-24T22:01:21Z,21.170000076293945,3,2,4
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,6,1,1,0,1,1,2024-04-24T22:01:37Z,16.325999975204468,3,1,1
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,7,1,2,1,1,1,2024-04-24T22:01:49Z,12.212000131607056,5,0,2
5a496776f7b7bc00014e1150,Increasing,2024-04-24 21:59:25,2024-04-24 22:02:15,8,1,2,0,1,1,2024-04-24T22:02:04Z,14.717000007629395,4,1,1
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,1,0,0,0,0,0,2024-04-24T22:00:59Z,0,0,5,0
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,2,1,0,1,1,0,2024-04-24T22:01:15Z,16.27300000190735,2,2,3
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,3,2,2,1,1,1,2024-04-24T22:01:26Z,10.986999988555908,5,0,3
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,4,2,1,0,2,1,2024-04-24T22:01:36Z,9.865999937057495,2,1,3
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,5,2,2,1,0,1,2024-04-24T22:01:47Z,11.214999914169312,4,1,3
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,6,2,2,1,1,1,2024-04-24T22:01:55Z,7.5290000438690186,5,0,1
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,7,2,2,1,0,0,2024-04-24T22:02:03Z,7.83899998664856,3,2,2
5d1b5bb2e24a990001f3247d,Increasing,2024-04-24 22:00:50,2024-04-24 22:02:19,8,0,2,1,0,0,2024-04-24T22:02:11Z,8.166000127792358,2,3,1
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,1,0,0,0,1,0,2024-04-24T21:58:28Z,0,2,1,0
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,2,1,1,0,2,0,2024-04-24T21:58:45Z,16.52899980545044,1,1,3
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,3,2,1,1,0,1,2024-04-24T21:59:04Z,19.164000034332275,3,4,4
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,4,2,0,1,1,1,2024-04-24T21:59:41Z,36.83800005912781,3,2,2
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,5,2,1,1,2,0,2024-04-24T22:00:00Z,19.24500012397766,3,2,3
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,6,1,1,0,0,1,2024-04-24T22:00:44Z,43.972999811172485,1,3,4
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,7,1,1,0,0,0,2024-04-24T22:01:21Z,36.301000118255615,2,2,1
5f1c2ebf1d8b7c48ad3ec3db,Increasing,2024-04-24 21:58:11,2024-04-24 22:02:20,8,0,0,1,0,1,2024-04-24T22:01:56Z,35.39199995994568,3,4,4
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,1,0,0,0,0,0,2024-04-24T22:02:07Z,0,3,2,0
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,2,0,0,0,0,1,2024-04-24T22:02:15Z,8.13100004196167,4,1,1
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,3,0,0,1,0,1,2024-04-24T22:02:30Z,14.424000024795532,3,2,1
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,4,0,0,0,1,1,2024-04-24T22:02:38Z,8.961999893188477,3,2,2
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,5,0,0,0,2,1,2024-04-24T22:02:46Z,7.702000141143799,3,1,1
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,6,1,0,0,0,1,2024-04-24T22:02:54Z,7.823999881744385,4,0,2
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,7,2,0,0,0,1,2024-04-24T22:03:01Z,6.973999977111816,5,0,1
6542617070afd2731d6bd018,Increasing,2024-04-24 22:01:24,2024-04-24 22:02:53,8,2,1,0,0,1,2024-04-24T22:03:09Z,8.009000062942505,4,0,1
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,1,0,0,0,0,0,2024-04-24T21:50:21Z,0,3,2,0
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,2,0,1,0,1,0,2024-04-24T21:50:38Z,16.554999828338623,3,1,2
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,3,0,1,0,2,0,2024-04-24T21:50:46Z,8.526000022888184,2,1,1
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,4,0,0,1,2,0,2024-04-24T21:50:58Z,12.037000179290771,2,2,2
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,5,0,0,0,2,0,2024-04-24T21:51:07Z,8.674999952316284,3,1,1
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,6,1,0,0,2,0,2024-04-24T21:51:20Z,13.221999883651733,3,0,1
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,7,2,0,0,2,0,2024-04-24T21:51:29Z,9.062000036239624,4,0,1
5e52f052fedced045c73cb72,Increasing,2024-04-24 21:50:04,2024-04-24 21:51:49,8,2,0,0,1,0,2024-04-24T21:51:36Z,7.046000003814697,5,0,1
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,1,0,0,0,0,0,2024-04-24T21:52:57Z,0,0,4,0
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,2,0,0,1,0,1,2024-04-24T21:53:32Z,34.395999908447266,2,2,2
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,3,1,1,1,1,1,2024-04-24T21:54:27Z,55.444000005722046,4,0,3
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,4,2,2,1,2,1,2024-04-24T21:55:07Z,39.81500005722046,3,1,3
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,5,1,2,1,1,1,2024-04-24T21:56:17Z,70.19799995422363,5,0,2
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,6,0,2,1,1,1,2024-04-24T21:56:56Z,39.176000118255615,4,1,1
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,7,2,2,1,1,1,2024-04-24T21:57:27Z,30.484999895095825,4,0,1
613e495d5991ed54f860fe9d,Flat,2024-04-24 21:52:15,2024-04-24 21:58:39,8,1,1,1,2,1,2024-04-24T21:58:21Z,54.62400007247925,3,1,3
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,1,0,0,0,0,0,2024-04-24T21:54:17Z,0,3,1,0
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,2,1,0,1,1,0,2024-04-24T21:54:42Z,25.314000129699707,4,1,3
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,3,2,0,1,1,1,2024-04-24T21:54:55Z,12.997999906539917,2,3,2
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,4,1,1,0,1,1,2024-04-24T21:55:05Z,9.986999988555908,3,1,3
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,5,1,0,1,2,0,2024-04-24T21:55:17Z,11.706000089645386,3,1,4
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,6,1,0,0,1,0,2024-04-24T21:55:27Z,10.065000057220459,5,0,2
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,7,0,0,0,1,0,2024-04-24T21:55:35Z,7.906999826431274,4,0,1
6126441c9c8ec5ea6230ba17,Flat,2024-04-24 21:54:02,2024-04-24 21:55:58,8,0,0,0,2,0,2024-04-24T21:55:48Z,13.544000148773193,3,0,1
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,1,0,0,1,2,0,2024-04-24T21:54:12Z,0,3,1,0
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,2,1,2,0,0,1,2024-04-24T21:54:28Z,16.048999786376953,1,4,5
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,3,2,0,1,1,0,2024-04-24T21:54:45Z,16.85700011253357,4,1,5
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,4,1,1,0,1,0,2024-04-24T21:55:01Z,15.67199993133545,3,1,3
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,5,0,2,1,2,0,2024-04-24T21:55:18Z,17.21399998664856,2,2,4
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,6,2,0,1,0,1,2024-04-24T21:55:32Z,13.519999980926514,2,3,4
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,7,0,0,1,1,0,2024-04-24T21:55:43Z,11.450000047683716,4,1,3
62a71f84d2f2f15e6cefae40,Flat,2024-04-24 21:53:47,2024-04-24 21:56:08,8,0,2,0,2,0,2024-04-24T21:55:57Z,13.720999956130981,1,1,3
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,1,0,0,0,1,0,2024-04-24T22:00:31Z,0,2,3,0
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,2,0,0,1,2,1,2024-04-24T22:01:43Z,72.28200006484985,3,1,3
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,3,1,1,0,0,0,2024-04-24T22:02:29Z,45.359999895095825,0,3,5
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,4,2,2,0,1,1,2024-04-24T22:03:11Z,42.65900015830994,3,2,4
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,5,1,1,1,2,1,2024-04-24T22:03:51Z,39.90499997138977,2,0,4
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,6,0,0,0,2,0,2024-04-24T22:04:36Z,44.269999980926514,1,3,4
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,7,2,1,0,1,0,2024-04-24T22:05:22Z,46.1800000667572,2,2,3
60b7c64c7288ae3ffb2e234c,Increasing,2024-04-24 22:00:16,2024-04-24 22:06:33,8,2,0,1,1,1,2024-04-24T22:06:07Z,45.32699990272522,5,0,3
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,1,0,0,0,0,0,2024-04-24T21:53:24Z,0,2,2,0
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,2,0,1,0,0,0,2024-04-24T21:54:05Z,41.25200009346008,1,2,1
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,3,0,0,0,1,0,2024-04-24T21:54:37Z,32.08699989318848,3,2,2
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,4,1,0,0,1,0,2024-04-24T21:55:01Z,23.936000108718872,2,3,1
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,5,2,0,0,1,0,2024-04-24T21:55:25Z,23.733999967575073,2,2,1
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,6,0,0,0,2,1,2024-04-24T21:55:46Z,20.854000091552734,3,2,3
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,7,0,0,1,0,1,2024-04-24T21:56:09Z,23.664000034332275,4,0,2
60ec70718246abeababcc114,Flat,2024-04-24 21:53:09,2024-04-24 21:56:48,8,0,0,1,1,1,2024-04-24T21:56:25Z,15.230999946594238,5,0,1
5b868b33f7b3ca0001d775c2,Flat,2024-04-24 21:52:09,2024-04-24 21:56:11,1,0,0,0,0,0,2024-04-24T21:52:50Z,0,2,3,0
5b868b33f7b3ca0001d775c2,Flat,2024-04-24 21:52:09,2024-04-24 21:56:11,2,1,1,0,1,1,2024-04-24T21:53:15Z,25.628000020980835,3,2,4
5b868b33f7b3ca0001d775c2,Flat,2024-04-24 21:52:09,2024-04-24 21:56:11,3,1,0,0,1,1,2024-04-24T21:53:35Z,19.865000009536743,2,3,1
5b868b33f7b3ca0001d775c2,Flat,2024-04-24 21:52:09,2024-04-24 21:56:11,4,2,2,1,1,1,2024-04-24T21:53:59Z,23.76900005340576,0,2,3
